timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777910139008,-0.138348,0.942084,0.188368,-0.221133,0.106291,-0.0461203,-0.0532,13.0844,0.028
1777910139068,-0.124196,0.932568,0.150304,-0.269086,0.0494801,-0.0943787,-0.18536,23.5015,0.1204
1777910139127,-0.148352,0.85644,0.161528,-0.359494,0.0766636,-0.191812,-0.414288,31.8072,-0.23968
1777910139186,-0.016836,0.746884,0.216428,-0.410501,0.307265,-0.365908,-0.63663,38.3174,-0.317744
1777910139263,-0.086864,0.778604,0.22692,-0.448681,0.067806,-0.785878,-0.915304,43.1895,0.311405
1777910139322,-0.101504,0.792268,0.361852,-0.553138,-0.229685,-1.25655,-1.75984,46.768,0.862324
1777910139382,-0.251564,0.833992,0.387228,-0.815505,-0.573602,-1.27549,-2.60347,49.1716,1.69226
1777910139441,-0.294264,0.905972,0.528748,-0.749532,-0.350331,-1.35459,-3.56398,50.8649,2.67821
1777910139518,-0.42822,0.884012,0.547292,-0.481973,-0.463341,-1.12277,-4.54518,51.6987,4.18097
1777910139528,-0.48312,0.902556,0.570716,-0.306349,-0.383318,-1.14934,-5.45335,52.041,5.09477
1777910139589,-0.393084,0.757864,0.621956,-0.0424551,-0.46945,-1.00151,-6.14628,52.0068,5.76702
1777910139597,-0.412116,0.776896,0.638548,0.0262672,-0.523206,-1.09498,-6.70062,51.9794,6.30481
1777910139624,-0.427732,0.803004,0.59902,0.113316,-0.59987,-1.2483,-7.1441,51.9575,6.91145
1777910139632,-0.470432,0.847412,0.5917,0.131031,-0.847881,-1.10933,-7.70048,51.9624,7.39676
1777910139692,-0.534848,0.80154,0.617808,-0.0852157,-1.12216,-0.894612,-7.74238,51.5799,8.05941
1777910139751,-0.637816,0.782752,0.649284,0.408363,-0.59987,-0.721737,-7.59111,51.0276,8.60353
1777910139811,-0.590968,0.7686,0.603656,0.421802,-0.591012,-0.270308,-7.24609,50.7816,9.51482
1777910139887,-0.620004,0.750056,0.573644,0.385761,-0.539089,0.146302,-6.63407,50.9601,9.91346
1777910139947,-0.719312,0.77104,0.541924,0.907746,-0.422413,0.372322,-5.76925,51.3325,10.2716
1777910140006,-0.676368,0.814228,0.49044,0.860098,-0.381485,1.13041,-4.8758,51.8152,10.2305
1777910140066,-0.609268,0.856196,0.4514,1.10292,-0.132558,1.40713,-3.65144,52.795,10.2032
1777910140142,-0.52582,0.920368,0.413336,0.882089,-0.00458149,1.54518,-1.57435,54.402,9.36373
1777910140202,-0.321592,0.898408,0.293288,0.993572,0.357967,1.49418,0.652917,56.1972,8.66978
1777910140261,-0.074908,0.922076,0.211548,1.05222,0.665232,1.6026,2.84353,58.0701,7.80943
1777910140321,-0.000976,0.892308,0.055876,0.969138,0.525955,1.16064,5.05523,59.8037,6.46594
1777910140380,0.005612,0.86864,0.038064,0.662483,0.738842,1.2034,7.42938,61.6498,4.87315
