timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777911590324,-0.02074,1.00406,-0.07442,-0.0852157,0.177151,0.0736093,1.9292,14.4004,-1.862
1777911590384,-0.020252,1.01943,-0.057584,-0.0189189,0.179279,0.023123,3.74136,26.0215,-3.3236
1777911590443,-0.013176,1.03236,-0.066124,0.0192602,0.248306,0.0463359,5.12949,35.2792,-4.29968
1777911590502,0.011224,1.06116,-0.089792,0.0504143,0.24739,0.121472,6.29599,42.691,-5.23454
1777911590579,0.027572,1.07653,-0.103456,0.144488,0.253193,0.267469,7.34679,48.7716,-6.25964
1777911590639,0.101016,1.05164,-0.112972,0.154261,0.230286,0.43393,8.45063,53.4681,-6.83891
1777911590698,0.170312,1.00113,-0.027816,-0.0616794,0.0277841,0.802893,9.58571,57.3932,-7.51513
1777911590759,0.194956,0.94672,-0.022448,0.113028,-0.0714815,0.665448,10.9138,60.4214,-8.0785
1777911590836,0.246928,0.862052,-0.014152,0.147847,-0.103857,0.5503,12.2842,62.7543,-8.4816
1777911590896,0.248392,0.842044,-0.072224,0.139295,-0.203734,0.542053,13.9966,64.7103,-9.26888
1777911590956,0.238388,0.862784,-0.074176,0.076987,-0.517413,0.284268,15.3441,66.1686,-9.54871
1777911591017,0.274256,0.858636,-0.143228,0.11425,-0.530547,0.11292,16.9204,67.3689,-10.131
1777911591094,0.249368,0.858392,-0.149328,1.79666e-05,-0.575445,0.00846228,18.2656,68.2899,-10.8068
1777911591103,0.260592,0.876936,-0.161528,-0.0570979,-0.583997,-0.0178049,19.4312,69.0379,-11.2074
1777911591112,0.262056,0.892308,-0.157136,-0.083976,-0.576667,-0.0578166,20.3638,69.6363,-11.5279
1777911591121,0.249612,0.879132,-0.147376,-0.0946661,-0.573613,-0.177852,21.1098,70.1151,-11.7843
1777911591198,0.195932,0.892308,-0.16348,0.0446111,-0.657301,-0.234051,21.8579,70.6045,-12.2275
1777911591206,0.18788,0.860588,-0.199592,0.0198711,-0.661577,-0.413951,22.4059,71.024,-12.582
1777911591266,0.13176,0.884012,-0.190808,-0.0778674,-0.553454,-0.352865,22.5643,71.3764,-12.93
1777911591325,0.06466,0.953308,-0.195444,-0.0488513,-0.550705,-0.771918,22.8199,71.8711,-13.3568
1777911591384,0.017568,0.938912,-0.233752,-0.174079,-0.594077,-0.792687,22.5203,72.1101,-13.603
1777911591444,-0.011956,0.9089,-0.310856,-0.169803,-0.528409,-0.63203,21.8382,72.3237,-14.1696
1777911591470,-0.033672,0.935496,-0.253516,-0.260516,-0.474347,-0.849193,21.2926,72.4945,-14.6229
1777911591529,-0.2135,0.981368,-0.240828,-0.173773,-0.380579,-0.936241,20.6209,72.8664,-14.5851
1777911591589,-0.280356,1.07043,-0.258884,-0.086114,-0.00184286,-0.927383,19.5459,73.0855,-14.5549
1777911591648,-0.293288,1.02431,-0.18788,-0.221726,0.126744,-0.507413,18.1651,73.2776,-14.4831
1777911591725,-0.294264,1.01358,-0.191296,-0.222642,0.34238,-0.377605,16.7749,73.2017,-14.3389
1777911591784,-0.285724,0.966484,-0.158844,-0.262043,0.637428,-0.242603,15.4219,73.1634,-14.1395
1777911591844,-0.266936,0.951844,-0.16226,-0.326184,0.726003,-0.204424,13.8019,73.1439,-13.5124
1777911591904,-0.251808,0.979172,-0.144448,-0.338096,0.937973,-0.153112,12.7691,73.2123,-13.2655
1777911591964,-0.260836,0.979172,-0.126392,-0.387271,0.994478,-0.0361309,11.7469,73.1943,-13.0764
1777911592041,-0.237412,0.970876,-0.091256,-0.479817,1.04976,0.163622,10.6939,73.3254,-12.6311
1777911592103,-0.2196,0.969656,-0.080276,-0.505778,1.13895,0.267775,9.82355,73.2791,-12.3225
1777911592163,-0.1525,0.975268,-0.067832,-0.550677,1.17377,0.38781,9.22244,73.1189,-11.8852
1777911592223,-0.080764,0.957212,-0.016104,-0.466072,1.2883,0.475469,8.58475,72.8507,-11.2134
1777911592283,-0.019764,0.901336,0.00366,-0.437972,1.26234,0.483715,8.1698,72.6698,-10.6647
1777911592343,0.012932,0.891576,0.028792,-0.558618,1.11268,0.523422,8.06184,72.5978,-10.1054
1777911592369,0.065636,0.900604,0.039772,-0.584885,1.07786,0.498376,8.03707,72.4619,-9.80348
1777911592429,0.081008,0.88694,0.072468,-0.611764,0.979512,0.259222,8.04526,72.1851,-9.31559
1777911592489,0.145424,0.878644,0.110288,-0.760204,0.757768,0.154154,8.04621,72.0085,-8.47167
