timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777910835932,-0.011468,0.963556,-0.180804,-0.0827722,0.00641409,-0.022602,3.2508,14.658,-2.9484
1777910835992,-0.016348,0.965508,-0.18788,-0.0645644,0.101201,-0.00300299,6.19304,26.3956,-5.38552
1777910836051,-0.000244,0.966728,-0.190076,-0.0529688,0.100101,-0.0350845,8.42363,35.7857,-7.43602
1777910836110,-0.011224,0.974048,-0.185196,-0.0700965,0.0482683,0.000640127,10.0401,43.3705,-8.94481
1777910836187,-0.009028,0.978928,-0.18544,-0.0478974,-0.00179205,-0.0417128,11.4341,49.3152,-9.94185
1777910836246,-0.000488,0.9455,-0.188612,-0.0491945,0.0910305,-0.0286995,12.5325,54.1382,-10.7815
1777910836306,-0.002684,0.876936,-0.197396,-0.10234,0.0479645,0.00520352,13.2544,58.0246,-11.3216
1777910836365,-0.010492,0.919392,-0.177388,-0.138458,0.0630743,-0.0666555,14.0167,61.1896,-12.1737
1777910836442,-0.00488,0.883768,-0.19886,-0.177553,0.0908687,-0.0614631,14.5874,63.7665,-12.5697
1777910836451,-0.011712,0.909144,-0.192272,-0.235891,0.137294,-0.115525,15.1615,65.7552,-12.825
1777910836510,0.008784,0.884988,-0.193736,-0.457329,0.0285604,-0.0351959,15.4976,67.2678,-12.7492
1777910836570,-0.038308,0.945744,-0.147132,-0.556289,0.0426103,-0.118884,15.7721,68.321,-12.7922
1777910836629,-0.006588,0.941352,-0.093696,-0.63112,0.22251,-0.121939,15.9189,69.1468,-12.2021
1777910836708,-0.031476,0.977708,-0.020496,-0.677546,0.0780405,-0.0675718,16.0363,69.7178,-11.5229
1777910836767,-0.020984,0.983808,-0.010492,-0.569117,0.143708,0.0927804,16.1526,70.1299,-10.5959
1777910836827,-0.000976,0.977708,0.085888,-0.674492,0.139127,-0.021146,16.2625,70.3363,-9.88513
1777910836886,0.022204,0.943548,0.11468,-0.55354,0.214263,-0.0471078,16.3952,70.5014,-8.86291
1777910836946,-0.065636,1.01016,0.164456,-0.628982,0.0502461,-0.189745,16.5014,70.1408,-7.41233
1777910837024,-0.050508,0.942572,0.168848,-0.579808,0.0511624,-0.188829,16.5471,69.869,-6.23786
1777910837033,-0.060512,0.981368,0.16958,-0.514445,0.125383,-0.174168,16.5837,69.6516,-5.29829
1777910837094,-0.039772,0.930372,0.235948,-0.499173,0.283597,-0.247472,16.4561,68.6993,-4.24423
1777910837154,-0.049776,0.938424,0.238144,-0.686709,0.119579,0.0582665,16.3821,68.391,-2.96978
1777910837213,-0.085888,0.936472,0.2806,-0.326299,0.499537,-0.446614,16.2109,67.954,-1.89703
1777910837291,-0.037088,0.864004,0.26962,-0.22459,0.62507,-0.378197,15.7771,67.6548,-1.04442
1777910837351,-0.12688,0.951112,0.283528,-0.607297,0.298868,-0.0724587,15.0269,67.1355,-0.0739376
1777910837411,-0.086376,0.99918,0.399916,-0.6131,0.153788,-0.272212,14.4211,66.6808,0.82285
1777910837471,-0.164456,1.04847,0.447008,-0.586222,0.0569656,-0.156147,13.6957,65.9026,2.03588
1777910837531,-0.154452,1.01528,0.456036,-0.409376,0.0423049,-0.0904792,13.065,65.2129,3.1323
1777910837591,-0.176656,0.994544,0.433344,-0.218481,0.0771242,-0.0238949,12.7228,64.4707,4.02344
1777910837668,-0.1464,0.92354,0.438224,-0.139679,0.0884252,-0.0400828,12.4434,63.961,4.84275
1777910837729,-0.168604,0.907192,0.424804,0.0557976,0.190134,0.0274178,12.1863,63.542,5.4254
1777910837738,-0.1708,0.899384,0.42578,0.0606845,0.199297,0.0439111,11.9807,63.2068,5.89152
1777910837747,-0.172996,0.889136,0.427244,0.0585465,0.201435,0.0613208,11.8161,62.9386,6.26442
1777910837807,-0.171776,0.8601,0.389912,0.0616008,0.262827,0.0961401,11.4885,62.7521,6.62993
1777910837885,-0.17568,0.8845,0.405528,-0.0471332,0.302839,0.134625,11.4112,62.3957,6.80195
1777910837945,-0.18178,0.888404,0.402112,0.0472455,0.489764,0.0906423,11.159,62.2505,7.00676
1777910838005,-0.21228,0.898408,0.337696,0.111081,0.578645,-0.0257275,11.0412,62.1008,7.22381
1777910838065,-0.235948,0.959164,0.322568,-0.0297235,0.76954,-0.098115,10.5549,62.0875,7.15385
1777910838125,-0.26108,0.963556,0.3172,-0.0788982,0.810773,0.0234472,9.93635,62.0264,7.12588
1777910838202,-0.235948,0.992836,0.434808,0.127269,1.13484,-0.206849,9.13908,61.9439,6.8067
1777910838211,-0.256444,1.01309,0.367464,0.0759562,0.958603,0.0429948,8.21006,61.9115,6.75016
1777910838272,-0.178608,0.9516,0.375272,-0.120437,0.970515,0.322466,7.33245,61.992,6.39973
1777910838281,-0.168116,0.958432,0.386008,-0.0792036,0.991284,0.288563,6.63036,62.0564,6.11938
1777910838308,-0.170312,0.969168,0.41114,-0.0489658,0.991589,0.278178,6.06869,62.1079,5.79151
1777910838371,-0.11956,0.989176,0.384056,0.170946,0.822991,0.284287,5.38415,62.1603,5.35561
1777910838431,-0.111996,1.00089,0.376736,0.206376,0.549323,0.458383,4.79732,62.4431,5.20848
1777910838491,-0.062464,0.976976,0.335744,0.357565,0.459831,0.432421,4.41746,62.7533,4.71839
1777910838551,-0.020252,0.946964,0.279624,0.443086,0.283902,0.493508,4.07997,63.1134,4.25351
1777910838611,0.061488,0.94306,0.23912,0.533189,0.138211,0.381414,3.92757,63.4799,3.58481
1777910838689,0.040016,0.929152,0.203984,0.603438,0.0291713,0.219535,4.16966,64.4227,2.48145
1777910838698,0.038796,0.931592,0.202032,0.590305,-0.0120621,0.196017,4.36333,65.177,1.59876
1777910838758,0.018788,0.944524,0.133468,0.457442,-0.325741,0.203042,4.44546,65.6684,0.887005
1777910838818,0.000244,0.939888,0.135908,0.564648,-0.224032,-0.127131,4.72397,66.3303,0.186004
1777910838878,-0.007564,0.949404,0.072224,0.448584,-0.517859,0.123324,5.06997,66.8879,-0.551197
