timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777908976084,-0.076616,0.445056,0.83326,-0.112094,0.187536,-0.157603,-1.75,9.1308,2.562
1777908976093,-0.076128,0.440908,0.829844,-0.14111,0.197309,-0.190895,-3.15,16.4354,4.6116
1777908976153,0.0305,0.457012,0.721508,-0.394924,0.264199,-0.172569,-4.4996,22.1672,5.95728
1777908976213,0.042456,0.425536,0.60024,-1.4957,0.591318,-0.549779,-5.46728,26.4781,7.01422
1777908976291,-0.150792,0.42578,1.14582,-1.12399,1.39277,-1.24586,-6.66142,28.3197,7.77298
1777908976351,-0.444568,0.263032,1.39763,-0.0913244,1.06474,-1.70034,-8.73114,29.261,7.90678
1777908976412,-0.670024,0.337208,1.31418,1.14629,0.648128,-1.70279,-10.7285,29.538,7.66663
1777908976472,-0.762988,0.381616,0.861564,1.58031,-0.386372,-1.17866,-12.4944,29.7652,7.7657
1777908976539,-0.606584,0.30378,0.82594,1.11208,0.105069,-0.46273,-13.8399,30.4565,7.89256
1777908976616,-0.676368,0.426512,0.755668,1.02656,-0.706466,0.315206,-14.7371,31.2392,8.00245
1777908976679,-0.554612,0.42822,0.931592,0.949285,-0.874148,0.775188,-15.1413,32.263,8.12116
1777908976741,-0.33794,0.415532,0.861564,0.634689,-1.29717,1.01068,-13.7007,34.0564,8.89093
1777908976802,-0.223992,0.475068,0.81496,1.08917,-1.29565,1.01923,-12.7553,36.2359,9.78394
1777908976863,-0.178364,0.485072,0.772992,0.99174,-1.06046,0.721126,-11.2151,38.5451,10.7616
1777908976940,-0.184708,0.637084,0.670756,0.941649,-1.08062,0.881173,-9.37245,41.0029,11.2664
1777908977000,0.022448,0.593896,0.5063,1.19852,-0.664011,1.48959,-6.46476,44.1395,11.4856
1777908977009,0.044652,0.584136,0.495808,1.25563,-0.485332,1.48593,-4.13861,46.6488,11.6608
1777908977019,0.049288,0.588284,0.48434,1.29259,-0.311236,1.46027,-2.27768,48.6563,11.8011
1777908977096,0.1403,0.623908,0.4331,1.10078,-0.10965,1.65636,-0.178547,50.6374,11.1965
1777908977156,0.290604,0.557784,0.376004,0.695776,0.400422,1.33444,2.58156,52.9783,10.5616
