timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909032043,-0.017812,0.76128,0.627324,-0.020464,0.132252,-0.145691,-0.9548,10.626,1.9348
1777909032103,-0.032452,0.723948,0.685884,-0.0671952,0.0781908,-0.0870483,-1.67384,19.2164,3.18864
1777909032162,-0.04148,0.778848,0.694424,-0.0167988,0.131336,-0.152105,-2.18747,26.1895,4.59491
1777909032222,-0.103456,0.878888,0.733464,0.16249,0.138361,-0.0681115,-2.78878,31.824,5.56873
1777909032298,-0.071004,0.877424,0.671976,0.34911,0.214719,-0.296881,-3.44342,36.55,6.36458
1777909032308,-0.127124,0.9333,0.632448,0.467923,0.0925461,-0.370795,-3.96714,40.3308,7.00127
1777909032367,-0.131028,0.964288,0.798368,0.471893,0.39859,-0.238848,-4.22931,43.2211,7.14381
1777909032426,-0.133956,1.00333,0.671732,0.851546,0.0464258,-0.00335976,-4.61825,45.802,6.66985
1777909032486,-0.0915,0.941352,0.57096,1.27549,0.196393,-0.153022,-5.2206,48.578,6.31308
1777909032563,-0.086132,0.849852,0.543144,0.924239,-0.00397062,0.283136,-5.49528,50.8996,5.49007
1777909032622,-0.056852,0.803248,0.3294,0.958142,-0.475253,0.430355,-5.62542,52.9641,4.60765
1777909032682,-0.012932,0.776408,0.354044,0.741285,-0.513432,0.497244,-5.37674,55.3269,3.66932
1777909032741,0.01952,0.822768,0.25986,0.922712,-0.382707,0.570548,-4.70739,57.3403,2.25506
1777909032800,0.078324,0.790072,0.084912,0.859182,0.0274889,0.138056,-3.67351,59.3262,1.33085
1777909032877,-0.157868,0.976732,0.10248,0.664011,0.561996,0.536645,-3.06481,61.111,0.165877
1777909032937,0.076616,0.826672,0.326472,-0.238543,-0.0659734,0.450208,-1.76025,62.8188,-1.1693
1777909032996,0.16958,0.791536,0.290604,0.569021,0.263894,0.78374,-0.806198,64.2858,-2.74424
1777909033055,0.134932,0.734928,0.161528,0.231823,0.12034,0.287718,0.192241,65.4931,-4.02379
1777909033115,0.216184,0.626348,0.085644,-0.189063,0.102931,-0.0186314,1.19259,66.6213,-4.99423
1777909033192,0.205692,0.528504,0.14518,-0.56505,0.768163,-0.315817,1.96487,67.479,-5.57739
1777909033252,0.015616,0.554124,0.274744,-1.16339,1.14568,-0.627359,2.0507,67.846,-6.07471
1777909033312,0.052704,0.628056,0.18422,-1.49387,0.554666,-0.520457,1.68256,67.8372,-5.76417
1777909033322,0.038552,0.637572,0.167384,-1.58092,0.61453,-0.570854,1.38805,67.8302,-5.51573
1777909033349,-0.0061,0.701256,0.2623,-1.65544,0.737925,-0.700357,1.15244,67.8245,-4.90539
1777909033411,-0.020496,0.963556,0.705892,-1.98959,1.03236,-0.65271,0.0119506,66.7672,-3.88791
1777909033470,-0.061,1.10239,0.553148,-1.79411,0.779159,-0.538783,-1.21404,65.5686,-2.39633
1777909033530,-0.06588,0.982832,0.856928,-1.84665,1.20371,-0.403171,-2.55883,63.8145,-1.11066
1777909033590,-0.310124,1.02724,0.677344,-1.48929,0.378126,-0.221744,-4.12747,62.036,0.22587
1777909033651,0.010736,0.646844,0.963068,-2.28647,0.641714,0.685696,-5.53357,59.7732,1.9699
1777909033729,-0.29158,0.975512,1.24245,-0.379042,0.570548,0.239154,-7.08966,57.6493,3.11592
1777909033789,-0.167628,0.845216,1.13802,0.521068,-0.133779,0.166461,-8.30093,56.0175,4.13633
1777909033798,-0.16348,0.844972,1.0653,0.660651,-0.0363465,0.138666,-9.26994,54.824,4.83787
1777909033807,-0.168848,0.83936,1.12191,0.774883,0.013439,0.128893,-9.93315,53.8692,5.39909
1777909033887,-0.102236,0.748592,1.04505,0.972192,-1.06963,0.263588,-10.3461,53.5477,6.02448
1777909033948,0.345504,0.541436,0.611464,0.942565,-1.26632,0.108123,-9.9597,53.8114,6.54718
1777909034008,0.185928,0.586576,0.400648,1.31214,-0.326507,-0.842689,-9.15776,54.5655,6.50894
1777909034067,0.36722,0.406748,0.427488,-0.679282,-1.37445,-0.726013,-8.26421,55.2304,6.58476
1777909034126,0.135664,0.428464,0.504836,0.537561,-1.00457,-1.76112,-7.56617,55.4543,6.7714
1777909034206,-0.084424,0.543388,0.417484,0.0555887,-1.48074,-1.788,-6.98533,55.6223,7.44992
1777909034215,-0.177876,0.600728,0.385276,-0.182954,-1.2877,-1.4505,-6.44787,55.387,7.99274
1777909034274,-0.37576,0.639524,0.57584,-0.0778853,-0.227547,-1.28526,-6.09629,55.0364,8.37939
1777909034333,-0.502884,0.726632,0.992348,-0.0531453,0.454178,-0.669203,-5.99983,54.5319,9.06111
1777909034417,-0.667096,0.847412,0.937204,-0.465479,-0.517097,-0.218995,-5.93947,53.8651,9.30969
1777909034426,-0.671732,0.792268,0.896212,-0.269697,-0.535423,-0.067806,-5.91917,53.3317,9.50855
1777909034435,-0.636596,0.814228,0.754692,-0.15516,-0.561691,0.0549779,-5.90294,52.905,9.66764
1777909034462,-0.597556,0.820084,0.694424,-0.0684169,-0.564439,0.25412,-5.88995,52.5636,10.5117
1777909034471,-0.536556,0.703208,0.589748,0.0552833,-0.406836,0.412945,-5.77876,52.3017,10.6438
1777909034532,-0.456524,0.729316,0.489952,0.101098,0.695165,0.787405,-5.51061,52.0753,11.0798
1777909034592,-0.374052,0.69418,0.600728,0.0720821,1.46852,0.993572,-5.34649,52.2135,10.9975
1777909034651,-0.261324,0.61976,0.655384,0.0305433,1.54824,1.24006,-5.47839,52.5704,10.6824
1777909034728,-0.170312,0.666608,0.7076,-0.309098,0.855517,1.33779,-5.77991,53.1471,9.83389
1777909034787,0.100772,0.619272,0.686372,-0.117592,1.40377,1.42301,-5.88673,53.7485,8.79391
1777909034847,0.202276,0.61122,0.696132,-0.50488,0.872316,1.15637,-6.03938,54.476,8.02633
1777909034906,0.296948,0.636596,0.66368,-0.696997,0.539089,0.798401,-6.12231,55.198,7.53266
1777909034983,0.274744,0.708576,0.71858,-0.383318,0.622166,0.353691,-6.28945,55.8092,7.28333
1777909035043,0.238388,0.752496,0.817644,-0.276417,0.116981,-0.244957,-6.29996,56.2086,7.19867
1777909035102,0.107116,0.819108,0.653432,-0.12706,-0.0968221,-0.178373,-6.19077,56.3488,7.09453
1777909035162,0.021228,0.781044,0.691008,-0.116064,-0.0177151,-0.324675,-6.09781,56.3995,7.11483
1777909035221,-0.0,0.706624,0.66734,0.125227,-0.00213803,-0.0464258,-6.03465,56.3896,7.19826
1777909035299,-0.024156,0.644648,0.766648,-0.0491747,-0.203418,-0.231823,-5.88892,56.3873,7.21741
