timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777910721421,0.10736,0.959164,-0.101992,-0.174402,0.171653,-0.0229074,4.5388,14.4396,-2.506
1777910721480,0.115412,0.942572,-0.098088,-0.164017,0.197615,-0.108734,8.14744,25.8569,-4.3176
1777910721540,0.12688,0.952332,-0.145424,-0.225715,0.164323,-0.0552833,11.0568,35.0243,-5.58488
1777910721599,0.101992,0.919636,-0.08174,-0.17318,0.202502,-0.281609,13.2106,42.3974,-6.8955
1777910721676,0.079788,0.932568,-0.063196,-0.346666,0.265116,-0.189674,14.8105,48.1056,-7.3196
1777910721735,0.094916,0.8906,-0.0366,-0.406836,0.217773,0.0488692,15.9896,52.8344,-7.28088
1777910721795,0.107604,0.86742,-0.060756,-0.365908,0.401949,-0.257174,17.0001,56.5784,-7.40671
1777910721855,0.072956,0.885232,0.01952,-0.636522,0.216246,-0.0568105,17.8589,59.3383,-7.14617
1777910721916,0.039284,0.92232,0.067588,-0.74495,0.432798,-0.215635,18.1595,61.507,-6.73333
1777910721993,0.047824,0.911828,0.12688,-0.59651,0.362854,-0.17654,18.4616,62.9732,-6.31347
1777910722052,-0.016592,0.989664,0.105652,-0.460592,0.582155,-0.341474,18.5073,64.1742,-5.68077
1777910722112,0.16104,0.85644,0.263032,-1.1527,-0.0403171,0.0235183,18.2862,64.7373,-4.19182
1777910722171,0.076372,0.924516,0.227896,-0.534813,0.580627,-0.564134,18.059,65.0311,-3.00625
1777910722230,-0.04392,0.978684,0.178608,-0.446543,0.0109956,-1.6585,17.1156,65.1485,-1.9402
1777910722307,-0.19276,0.94794,0.33672,-0.63866,0.125838,-0.35644,16.1145,65.1696,-0.961363
1777910722367,-0.199104,1.02651,0.453352,-0.665843,0.467312,-0.738842,14.6416,64.8953,0.51891
1777910722426,-0.161284,1.0026,0.438468,-0.783435,-0.139277,-0.270308,13.4073,64.4686,1.79833
1777910722485,-0.213256,0.999424,0.474824,-0.591012,0.359189,-0.270308,12.4534,63.9033,3.10746
1777910722562,-0.157136,0.96258,0.507032,-0.925766,-0.225409,0.191201,11.5615,63.143,5.08157
1777910722571,-0.139568,0.930616,0.538996,-0.959669,0.0592539,-0.00122173,11.0048,62.1988,6.28846
1777910722630,-0.226432,1.01797,0.570472,-0.229685,-0.0256563,-0.255953,10.4475,61.3203,7.13916
1777910722689,-0.202764,0.933056,0.503128,-0.194561,0.130114,-0.149357,10.024,60.6118,8.06893
1777910722748,-0.223748,0.93208,0.471896,0.0423422,-0.0735733,-0.0252251,9.58437,60.0338,8.60555
1777910722825,-0.221552,0.937692,0.540948,0.0322629,0.175354,-0.0240034,9.3447,59.5155,9.17484
1777910722884,-0.227896,0.985516,0.489464,0.304709,0.0803647,-0.0582119,9.14176,59.1624,9.49307
1777910722944,-0.253516,1.01504,0.462136,0.514236,0.225445,0.0251712,9.01861,59.1823,9.50686
1777910723003,-0.201056,0.999424,0.386252,0.572573,0.16894,0.0248658,8.95928,59.3494,9.19588
1777910723062,-0.245464,1.05652,0.436272,1.30897,0.656105,-0.454969,8.73263,59.836,8.94431
1777910723139,-0.235704,0.96746,0.287676,0.760109,0.363806,0.192854,8.0529,60.6676,8.04305
1777910723199,-0.224724,0.972096,0.286212,0.593954,0.203149,0.312889,7.63232,61.6241,6.86004
1777910723259,-0.21838,1.01724,0.263276,0.605865,0.0983852,0.43384,7.26226,62.6132,5.96123
1777910723318,-0.123464,0.880352,0.264008,0.0625008,0.00339569,0.406046,7.11741,63.5558,4.87818
1777910723378,-0.160064,0.8845,0.227408,0.664508,0.167108,0.131767,7.27032,64.5114,4.06495
1777910723457,-0.140056,0.760548,0.017812,0.8102,0.317075,0.162921,7.52706,65.5335,2.87956
1777910723466,-0.108336,0.766648,0.009516,0.855098,0.376634,0.114968,7.73245,66.3512,1.93125
1777910723475,-0.122,0.778116,-0.001708,0.847463,0.377551,0.078622,7.89676,67.0054,0.856197
1777910723484,-0.137372,0.80154,-0.010736,0.779351,0.341204,0.0676264,8.04501,67.6519,-0.00384268
1777910723511,-0.137128,0.89182,-0.044652,0.499575,0.153058,0.282346,8.16361,68.1691,-0.691874
1777910723570,-0.13298,0.921588,-0.014396,0.30196,0.224223,0.25394,8.38728,68.6445,-1.6539
1777910723629,-0.103456,0.925492,0.05612,0.120533,0.173216,0.396272,8.70063,69.0752,-2.18272
1777910723689,-0.081984,0.96136,0.073932,0.184063,0.0956363,0.351373,9.0801,69.5094,-2.94738
1777910723766,-0.03416,0.936716,-0.02562,0.512403,0.231554,0.100919,9.59648,69.9631,-3.7047
1777910723825,-0.07198,0.917196,-0.10614,0.360908,-0.00271296,0.15834,10.1328,70.4773,-4.41416
1777910723884,-0.073932,0.891088,-0.111752,0.266835,0.147254,-0.0762324,10.685,70.7094,-5.41293
1777910723944,-0.08296,0.938912,-0.122244,0.0953841,0.0489841,0.0589823,11.0932,71.1303,-6.38554
1777910724003,-0.105896,0.992104,-0.127368,0.154027,0.312572,-0.0616636,11.431,71.4615,-7.33443
1777910724080,-0.163236,1.02578,-0.160552,0.194039,0.5615,0.220862,11.7348,71.7488,-8.19995
1777910724139,-0.092232,0.978928,-0.181536,0.205645,0.566692,0.114571,11.8826,72.057,-8.99596
1777910724198,-0.093696,1.01968,-0.168116,0.203813,0.757282,0.280116,12.1465,72.2196,-9.72797
1777910724258,-0.059292,0.976732,-0.159332,0.142726,0.821423,0.384574,12.3016,72.3833,-10.4396
1777910724335,0.014396,0.886696,-0.187148,-0.035341,0.733153,0.313102,12.6553,72.559,-11.1629
1777910724394,0.099308,0.800808,-0.14884,0.075531,0.918551,-0.0586092,13.123,72.806,-11.8479
1777910724454,0.106628,0.866932,-0.180072,-0.201191,0.69925,0.232468,13.3908,73.0204,-12.2615
1777910724513,0.171776,0.840336,-0.150792,-0.594283,0.650686,0.333261,13.6387,73.3711,-12.4664
1777910724574,0.263276,0.82472,-0.081496,-0.623604,0.767362,0.28653,14.0161,73.3773,-12.1067
1777910724651,0.301828,0.815936,-0.04148,-0.694159,0.624114,0.000339252,14.4077,73.3542,-11.301
1777910724712,0.250832,0.93818,0.010004,-0.608944,0.705359,-0.068994,14.4914,73.207,-10.3932
1777910724772,0.251076,0.99308,0.031964,-0.659951,0.539509,-0.161845,14.4463,72.9324,-9.52415
1777910724834,0.255224,0.966484,0.106872,-0.668197,0.402064,0.076392,14.3822,72.5727,-8.82612
1777910724860,0.311588,0.968436,0.160308,-0.585731,0.457653,-0.385728,14.331,72.285,-7.8673
1777910724920,0.254248,0.994056,0.11956,0.115543,0.648854,-0.49324,13.9764,71.8476,-6.96584
1777910724979,0.256688,0.985028,0.24644,-0.840461,-0.225294,-0.075408,13.5023,71.6825,-6.61707
1777910725041,0.215208,1.02846,0.197884,-0.378953,-0.0985398,-0.573263,13.123,71.2368,-5.83686
1777910725100,0.1525,1.0453,0.240828,-0.52495,-0.525229,-0.281575,12.7804,70.7122,-4.96068
1777910725127,0.14396,1.01211,0.232044,-0.577484,-0.564325,-0.338691,12.5064,70.2926,-4.25975
1777910725190,0.112728,0.998936,0.277184,-0.409801,-0.590897,-0.287989,12.1527,70.0913,-3.3658
1777910725201,0.117852,0.98942,0.279136,-0.340468,-0.600366,-0.381757,12.5865,69.7174,-2.57784
1777910725278,0.028304,1.04139,0.255468,-0.152933,-0.598533,-0.476746,12.452,69.2503,-2.05667
1777910725287,0.020008,1.0492,0.264252,-0.153543,-0.595173,-0.371067,12.3444,68.8767,-1.63974
1777910725346,0.032452,1.0004,0.272792,-0.15446,-0.650762,-0.324641,12.2247,68.5945,-1.08219
1777910725405,-0.034648,1.01504,0.232288,0.106991,-0.549664,-0.364042,12.4762,68.38,-0.725751
1777910725465,0.009272,0.953064,0.212768,-0.0176259,-0.627855,-0.225375,12.6942,68.0516,-0.331401
1777910725542,-0.009516,0.955992,0.199348,0.0312433,-0.425047,-0.317616,12.8237,67.8505,-0.147521
1777910725601,-0.065392,0.972828,0.162748,0.158609,-0.31784,-0.288905,13.0282,67.7008,0.103183
1777910725660,-0.119804,0.981612,0.129076,-0.00693579,-0.280578,-0.133746,13.1749,67.7658,-0.0546533
1777910725720,-0.102236,0.982832,0.1525,-0.0395518,-0.104992,-0.130897,13.2588,67.6947,-0.172523
1777910725779,-0.094428,0.980636,0.162992,-0.0680161,0.0934688,-0.08125,13.4154,67.5929,-0.143618
1777910725856,-0.11224,1.0087,0.170556,0.0391907,0.292305,-0.00367011,13.5071,67.366,0.170706
1777910725915,-0.090524,1.02602,0.175436,0.00620399,0.40501,0.0882651,13.5189,67.33,0.268164
1777910725975,-0.117852,1.05506,0.181536,0.186715,0.594989,0.0845999,13.5115,67.4356,0.0577315
1777910726034,-0.158112,1.06896,0.174948,0.219701,0.645691,0.204024,13.3208,67.6489,-0.0994148
1777910726111,-0.083936,1.00748,0.171532,0.220007,0.892175,0.693938,13.2859,67.7803,-0.390332
1777910726171,-0.000488,0.917928,0.133468,0.275901,0.985332,0.62094,13.3251,67.919,-0.796665
1777910726232,0.09272,0.869372,0.108092,0.127155,0.953873,0.643542,13.1997,68.226,-1.07133
1777910726291,0.134444,0.873276,0.10126,-0.0267827,1.12461,0.419659,13.4633,68.5612,-1.55147
1777910726351,0.168848,0.870348,0.174216,-0.184081,1.04795,0.350937,13.4391,68.7286,-1.82077
1777910726428,0.176168,0.884012,0.134932,-0.164533,0.872933,0.165234,13.3581,68.7057,-2.04182
1777910726487,0.186172,0.894748,0.219112,-0.340462,0.774278,0.105064,13.1308,68.9617,-2.22425
1777910726546,0.220088,0.857416,0.228872,-0.46233,0.576663,0.255337,12.9323,68.9202,-1.5946
1777910726606,0.262788,0.899628,0.243268,-0.254635,0.438302,0.0259569,12.8294,68.7525,-1.25888
1777910726685,0.209596,0.89182,0.238388,-0.0832878,0.568111,-0.0662838,12.6183,68.5624,-0.858706
1777910726694,0.25132,0.89914,0.243024,-0.330077,0.496029,-0.0568154,12.1975,68.4104,-0.538565
1777910726703,0.260836,0.902312,0.251076,-0.406741,0.444411,-0.0458198,11.8608,68.2887,-0.282452
1777910726712,0.26596,0.897188,0.25864,-0.486764,0.367136,-0.0439872,11.5914,68.1913,-0.0775616
1777910726738,0.26596,0.886696,0.254736,-0.575951,0.109962,-0.0839989,11.1911,68.0295,0.349551
1777910726797,0.197152,0.925736,0.325496,-0.499592,0.427307,-0.127676,10.9213,67.6984,0.811641
1777910726857,0.20862,0.894504,0.358192,-0.622376,0.166773,-0.0898021,10.5654,67.1703,1.46691
1777910726916,0.197884,0.903776,0.38308,-0.468133,0.208311,-0.0986597,10.152,66.8822,2.25993
1777910726975,0.193248,0.894504,0.39284,-0.523722,0.0623147,-0.243129,9.91637,66.2822,2.99514
1777910727052,0.06832,0.964288,0.387228,-0.24028,0.129204,-0.324069,9.53749,65.4942,3.48532
1777910727112,0.1281,0.8662,0.435784,-0.421707,-0.0708539,-0.197314,9.25119,64.8357,3.99225
1777910727171,0.101016,0.924516,0.524112,-0.396356,0.0549843,-0.522906,8.99416,64.2418,4.7646
1777910727230,0.094916,0.931836,0.518256,-0.425372,-0.261138,-0.53665,8.62052,63.3074,5.73528
1777910727307,0.066612,0.97844,0.551928,-0.40277,-0.23762,-0.00244838,8.34962,62.5431,6.33543
1777910727367,0.045628,0.90036,0.54534,0.122574,0.0665907,-0.509772,8.2673,61.9541,6.86314
1777910727426,0.090036,0.836188,0.498492,-0.217373,-0.493573,0.0229025,7.98304,61.3989,7.24331
1777910727485,0.091256,0.836188,0.506544,-0.12391,-0.346965,-0.464568,7.95163,60.9379,7.72385
1777910727545,0.04392,0.904264,0.541192,-0.164227,-0.535722,-0.203728,8.0889,60.3619,8.03828
1777910727622,0.0366,0.88938,0.56364,-0.0906181,-0.501819,-0.239159,8.43952,60.0131,8.62862
1777910727681,0.05734,0.853024,0.536068,-0.0854258,-0.694547,-0.326818,8.94962,59.6949,9.0673
1777910727741,0.056852,0.853512,0.521184,-0.0435815,-0.54794,-0.34942,9.61529,59.3003,9.29504
1777910727800,-0.018788,0.878644,0.471408,0.113411,-0.467,-0.208615,10.4446,59.0407,9.64243
1777910727859,-0.001464,0.88084,0.495808,-0.0228121,-0.470054,0.0030494,11.1361,58.8721,9.86154
1777910727936,0.121756,0.840336,0.508496,-0.0631292,-0.395529,-0.141115,11.9413,58.6757,10.1656
1777910727996,0.075396,0.854976,0.495564,0.0101746,-0.36468,-0.211975,12.8934,58.709,10.0981
1777910728055,0.086376,0.88694,0.46238,0.232224,-0.250754,-0.314295,13.7167,58.6684,10.2597
1777910728114,-0.010248,0.922564,0.404552,0.360506,-0.254724,-0.452962,14.3138,58.8431,10.2545
1777910728191,0.044408,0.889868,0.408944,0.125017,-0.0879582,-0.0357405,14.8642,59.0221,10.0964
1777910728252,0.042212,0.875472,0.377712,0.103026,-0.0791006,-0.240991,15.4446,59.2437,9.80755
1777910728312,0.034892,0.892308,0.393084,0.0283219,0.0567629,-0.0576623,15.8641,59.5273,9.42804
1777910728372,0.063684,0.900848,0.4453,-0.0975164,0.074478,-0.0860675,16.1213,59.8327,9.44923
1777910728432,0.051728,0.924028,0.415776,0.00292103,-0.0156623,-0.0780144,16.4614,59.9873,9.06299
1777910728492,0.077836,0.892796,0.420412,-0.0205514,0.0927086,-0.0388656,16.5655,60.3463,8.72599
1777910728519,0.17812,0.885964,0.385032,0.0383971,0.0850728,-0.0715469,16.5984,60.6334,8.45639
1777910728579,0.053924,0.91866,0.429196,-0.0669772,0.12539,-0.0941489,16.5967,60.7623,8.39191
1777910728639,0.107116,0.865956,0.434076,-0.154331,-0.0184688,-0.0449742,16.6906,60.8431,8.40753
1777910728649,0.111508,0.888892,0.424072,-0.083776,0.00657665,-0.19708,16.8945,60.7957,8.42002
1777910728727,0.07686,0.924028,0.402356,-0.0627011,-0.0141928,-0.0406982,16.968,60.5841,8.45802
1777910728736,0.076128,0.895236,0.447252,-0.156163,-0.0303807,-0.0220668,17.0268,60.4149,8.48842
1777910728796,0.056608,0.903044,0.44042,0.209745,-0.0105276,-0.0675762,17.1186,60.3523,8.38673
