timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909660341,-0.007808,0.992836,0.373808,-0.316428,0.013439,0.20464,-0.4732,13.3308,-0.8428
1777909660401,0.082716,0.9882,0.4575,0.146302,-0.0720821,0.184176,-0.42056,23.945,-0.94864
1777909660460,0.08906,0.937448,0.346968,-0.406531,-0.379653,0.329562,-0.384048,32.5988,-1.59891
1777909660519,0.151036,0.982588,0.468236,0.37049,0.149967,0.584598,0.143562,39.4939,-1.36593
1777909660579,0.241072,0.981856,0.412116,0.0372628,-0.323453,0.676533,1.27125,45.2843,-1.57154
1777909660655,0.301096,1.01406,0.350628,0.531758,-0.385456,0.202196,2.3414,50.2022,-1.83684
1777909660715,0.35746,0.975024,0.294996,0.186619,-0.565967,0.19395,3.45512,53.9686,-1.82507
1777909660776,0.325252,0.913536,0.247904,0.236405,-0.54703,-0.0109956,4.4693,57.2225,-2.07605
1777909660786,0.333304,0.91256,0.246196,0.166766,-0.549168,0.0119119,5.58864,60.016,-2.27684
1777909660863,0.360144,0.797148,0.232044,0.226936,-0.524122,0.0100793,6.54571,62.1724,-2.53547
1777909660923,0.378688,0.69296,0.183,-0.0332922,-0.546419,0.187536,7.53537,63.9255,-2.93558
1777909660982,0.310368,0.688324,0.10126,-0.0308487,-0.633162,-0.115148,8.81989,65.4624,-3.06246
1777909661042,0.396012,0.73444,0.328912,-0.14844,0.25748,-0.291383,9.69632,66.4959,-3.08837
1777909661119,0.308416,0.788608,0.244488,-0.178373,-0.39523,-0.249233,10.2631,67.3395,-3.2015
1777909661178,0.324764,0.78202,0.29768,-0.359189,-0.375071,-0.649655,10.7164,68.0536,-3.1464
1777909661238,0.278892,0.831064,0.270596,-0.578489,-0.598953,-0.633467,10.9448,68.4681,-2.83912
1777909661297,0.221796,0.825452,0.278892,-0.623693,-0.602619,-0.813978,10.9314,68.3405,-2.34969
1777909661356,0.181292,0.83692,0.404064,-0.499993,-0.0171042,-0.778548,10.8815,68.1992,-1.84056
1777909661433,0.123464,0.870104,0.435052,-0.587958,-0.11637,-0.732427,10.5168,67.9518,-1.06924
1777909661493,0.033428,0.834724,0.46726,-0.73762,-0.177456,-0.72021,9.84986,67.485,-0.0741955
1777909661552,-0.044652,0.837652,0.383812,-0.456622,-0.0815505,-0.67745,9.15388,67.0108,0.794644
1777909661611,0.120292,0.648552,0.388936,-0.733649,-0.0580322,-0.565356,8.34511,66.3402,1.49532
1777909661671,-0.050508,0.907436,0.461892,-0.086132,0.868345,-1.27029,7.57489,65.3278,2.37505
1777909661748,-0.092964,0.853756,0.620004,-0.790765,0.621555,-0.848797,5.52511,64.1706,3.21324
1777909661807,-0.140056,0.847168,0.503616,-0.721737,-0.00977384,-0.555277,3.87969,62.9817,3.79139
1777909661866,-0.18788,0.773968,0.577548,-0.817338,0.532674,-0.372628,2.31695,61.5658,4.63471
1777909661926,-0.226676,0.760548,0.606584,-1.03786,0.189063,-0.158214,0.88196,60.293,5.66497
1777909662002,-0.220088,0.640744,0.728096,-0.862847,0.48014,-0.317039,-0.126032,58.8604,6.61238
1777909662011,-0.35746,0.808128,0.74664,-0.876286,0.566577,-0.527177,-1.14523,57.2775,7.3423
1777909662072,-0.450668,0.791536,0.773724,-0.338419,1.1469,-0.318566,-2.30778,55.5912,7.97944
1777909662132,-0.359168,0.64416,0.774212,-0.477086,0.500299,0.122173,-3.60182,54.0798,8.24275
1777909662192,-0.409188,0.711748,0.742248,-0.567799,0.724486,0.135001,-4.78826,52.9826,8.7194
1777909662269,-0.390156,0.779092,0.721508,-0.500299,0.660345,0.209527,-6.02861,51.7409,8.76472
1777909662328,-0.402112,0.762988,0.83814,-0.69883,0.606589,0.489303,-7.16649,50.6355,8.68898
1777909662387,-0.371368,0.743956,0.81862,-0.366825,0.720516,0.761138,-8.37359,49.6672,8.82998
1777909662448,-0.353556,0.72712,0.792024,-0.360105,0.817032,1.04397,-10.1793,49.167,9.13039
1777909662475,-0.31598,0.704184,0.812764,-0.255036,0.823141,1.06382,-11.1646,48.7668,9.37071
1777909662483,-0.281332,0.710772,0.809592,-0.114843,0.801455,1.03542,-11.9529,48.4466,9.56297
1777909662492,-0.266936,0.717604,0.80154,-0.0846048,0.788932,1.00976,-12.5835,48.1905,9.71677
1777909662502,-0.258884,0.721752,0.788364,-0.0320704,0.800539,0.965778,-12.9424,48.4112,9.39742
1777909662579,-0.171044,0.781288,0.627568,0.116675,0.603229,0.710742,-13.3191,48.6494,8.60714
1777909662639,-0.172264,0.787632,0.7808,0.256258,0.98838,0.465785,-13.5869,49.0023,7.94131
1777909662698,-0.19764,0.807152,0.78446,0.326813,0.646601,0.584903,-13.7787,49.6038,6.76745
1777909662759,-0.138836,0.709796,0.675392,0.397979,0.00702495,0.550084,-14.0218,50.6003,6.04396
1777909662836,-0.136884,0.62708,0.633912,-0.0913244,-0.280998,0.501826,-14.0762,51.543,5.14597
1777909662895,-0.148352,0.640988,0.571936,-0.0320704,-0.178373,0.445015,-13.851,52.3812,4.79437
1777909662954,-0.142496,0.657336,0.616832,-0.273057,-0.193033,0.277638,-13.3796,53.1414,4.6363
1777909663016,-0.155184,0.74786,0.572912,0.0519235,0.558942,0.597121,-12.8121,53.8111,4.37544
1777909663075,-0.131028,0.72468,0.696376,0.224188,0.0568105,0.329562,-12.3133,54.6269,4.17515
1777909663152,-0.011468,0.66856,0.707356,0.150578,0.157298,0.491441,-11.7686,55.4923,4.46292
1777909663218,-0.05978,0.712968,0.538996,-0.0858266,-0.0287107,0.461509,-11.0977,56.1902,4.75474
1777909663281,0.00732,0.725656,0.677344,0.0870483,-0.149967,0.110261,-10.2025,56.8494,4.52899
1777909663308,-0.01342,0.79056,0.454328,-0.0879646,-0.255647,0.119119,-9.48644,57.3375,4.62559
1777909663368,0.02196,0.695644,0.689788,-0.0904081,0.167988,0.112705,-8.85755,57.7168,4.43967
1777909663429,-0.03904,0.760792,0.58316,-0.200364,0.0534507,0.149662,-8.33764,58.1491,4.64094
1777909663492,-0.023424,0.735904,0.704184,-0.841467,-0.181122,0.0348193,-7.80411,58.478,4.70395
