timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777910047892,-,0.048312,0.961116,-0.015372,-0.505796,0.0717767,0.211054,1.6268,14.3836,-1.7052
1777910047952,-,0.055388,0.994056,-0.010004,-0.0653626,0.209832,0.0439823,2.92264,25.8345,-3.02456
1777910048012,-,0.086376,0.9882,-0.011956,-0.147147,0.103603,0.0336335,4.06011,34.7264,-4.22005
1777910048072,-,0.088572,0.993568,-0.012688,-0.0554847,0.148709,0.0108461,4.81889,42.0639,-4.98884
1777910048150,-,0.09028,1.00333,0.002196,-0.0845821,0.0741376,0.0545075,5.41471,47.8947,-5.42467
1777910048211,-,0.114924,1.07824,0.00854,-0.116958,0.0555062,0.178208,6.02017,52.5706,-5.96374
1777910048271,-,0.200324,1.13118,0.005368,-0.0409053,0.0170217,0.195007,6.76214,56.3001,-6.42859
1777910048280,-,0.213012,1.1246,0.012932,-0.0522063,0.00327721,0.22219,7.35571,59.2837,-6.80047
1777910048307,-,0.220576,1.09971,0.019276,-0.0549552,-0.0119944,0.253039,7.83057,61.6705,-7.09798
1777910048373,-,0.26962,1.0026,0.021716,-0.262649,-0.289327,0.0603107,8.46805,63.6024,-7.04478
1777910048385,-,0.332816,0.998204,0.078568,-0.285557,-0.301239,0.00899805,8.97804,65.1479,-7.00223
1777910048448,-,0.213012,0.75152,0.004636,0.580956,-0.244429,-0.370349,9.56524,67.1348,-6.88138
1777910048525,-,0.092476,0.802516,-0.050508,0.198248,-0.77863,-0.305598,9.89499,68.1194,-7.0675
1777910048586,-,0.055388,0.792512,-0.017324,-0.161246,-0.599952,-0.234126,10.0524,68.9799,-7.3172
1777910048596,-,0.04758,0.809592,-0.013664,-0.202479,-0.624692,-0.232905,10.1783,69.6683,-7.50016
1777910048657,-,0.049288,0.79544,-0.03538,-0.150556,-0.347054,-0.347747,10.251,69.9223,-7.34973
1777910048716,-,0.033916,0.848388,-0.00976,-0.121845,-0.0862145,-0.692275,10.3652,70.1758,-7.44218
1777910048742,-,-0.009516,0.957212,-0.058804,-0.188735,-0.260922,-0.932345,10.4566,70.3787,-7.51615
1777910048801,-,-0.039284,0.921832,0.000732,-0.617257,-0.408751,-0.955864,9.39287,70.4345,-7.35972
1777910048861,-,-0.301584,0.938424,0.037088,-0.267231,-0.403559,-1.29276,8.6595,70.244,-7.05257
1777910048920,-,-0.317688,0.899384,0.033428,-0.426056,-0.0061912,-1.00168,7.524,69.9236,-6.66406
1777910048997,-,-0.490196,0.967216,0.099308,-0.802654,-0.0672777,-0.342555,6.3356,69.4545,-6.02565
1777910049056,-,-0.424804,0.973804,0.259128,-0.81762,0.191729,-0.790014,4.92568,68.424,-5.00812
1777910049115,-,-0.4575,1.00674,0.156648,-0.498138,0.524956,-0.424411,3.43374,67.5828,-3.90009
1777910049175,-,-0.4819,1.00089,0.170068,-0.83839,0.581767,-0.456787,2.18419,66.7642,-3.13408
1777910049234,-,-0.541436,1.00308,0.239852,-0.885426,0.784879,-0.256423,0.865356,65.5774,-2.29726
1777910049310,-,-0.497272,1.04969,0.296704,-0.870155,0.999904,0.0810802,-0.430516,64.3535,-1.30861
1777910049370,-,-0.456524,1.09239,0.336476,-0.544258,1.24944,0.327564,-1.87041,63.212,-0.442087
1777910049430,-,-0.43188,1.16193,0.352092,-0.401621,1.27266,0.60001,-3.27993,62.4164,0.276331
1777910049489,-,-0.357948,1.1041,0.36966,-0.160329,1.24761,0.936597,-4.62594,61.7967,0.568265
1777910049566,-,-0.376004,1.11118,0.38674,0.290489,1.30106,1.42529,-5.81476,61.5754,-0.0997884
1777910049574,-,-0.18666,1.04505,0.370636,0.383646,1.2247,1.71453,-6.4466,61.5887,-0.362631
1777910049633,-,0.040748,1.03651,0.317932,0.500016,0.742119,1.465,-6.61608,62.0418,-0.567305
1777910049693,-,0.138104,0.973316,0.357216,0.436791,0.475781,1.44636,-6.31487,62.8018,-1.29944
1777910049752,-,0.17202,0.906948,0.2196,0.485355,-0.041316,1.05236,-5.74909,63.8523,-2.34436
1777910049829,-,0.183244,0.842776,0.098088,0.505819,-0.399283,0.772885,-4.87087,65.3814,-3.42388
1777910049888,-,0.24644,0.81008,0.210572,-0.0796952,-0.992128,0.490665,-2.9531,66.2519,-4.27631
1777910049947,-,0.175924,0.763476,0.111264,0.0601929,-1.28473,0.016023,-1.08288,66.9035,-4.83225
1777910050006,-,0.114192,0.772504,0.112972,0.179312,-1.25113,-0.19778,0.525296,67.5592,-5.249
1777910050083,-,-0.022204,0.878156,0.031964,0.304844,-1.14545,-0.172429,2.01904,68.095,-5.6216
1777910050142,-,-0.0549,0.868884,-0.042456,0.271552,-1.13935,-0.451594,3.66203,68.714,-6.14088
1777910050202,-,-0.256444,1.01626,-0.142984,0.170454,-0.404475,0.00502743,5.05482,69.142,-6.7607
1777910050261,-,-0.198616,1.02992,-0.231556,0.461226,0.572909,0.10918,6.16906,69.5628,-7.22296
1777910050320,-,-0.112972,1.03676,-0.179096,0.317978,0.931487,0.375517,6.98205,69.793,-7.91477
1777910050397,-,0.042456,0.964288,-0.11102,0.00307704,0.879258,0.360856,7.84524,70.274,-8.26662
1777910050457,-,0.213988,0.91378,-0.042456,-0.123983,0.824586,0.311071,8.52459,70.4964,-8.99049
1777910050516,-,0.238876,0.870592,0.00366,-0.114209,0.863375,-0.0273484,9.00647,70.6687,-9.36799
1777910050575,-,0.289872,0.852048,-0.005124,-0.220194,0.55214,-0.0963762,9.25758,70.8682,-9.4768
