timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777910856352,B,0.011712,0.937936,-0.15128,-0.114232,0.104153,-0.00610865,3.15,14.5964,-2.52
1777910856411,B,0.000244,0.920612,-0.13176,-0.0903901,0.0837835,-0.0147147,5.8212,26.0943,-4.4128
1777910856471,B,0.044164,0.830088,-0.193004,0.065686,0.118908,0.0671413,8.10376,35.3543,-6.05304
1777910856530,B,0.03294,0.785436,-0.188124,-0.215923,0.16625,-0.05381,9.91301,42.9134,-7.41283
1777910856607,B,0.061,0.814472,-0.123952,-0.694841,0.0120068,-0.00768972,11.2764,48.9495,-8.25147
1777910856667,B,0.028792,0.864736,-0.035136,-0.704004,0.0480479,0.338365,12.6695,53.6664,-8.72357
1777910856727,B,0.002196,0.952576,0.069052,-0.928803,0.120435,-0.0339569,13.7616,57.1543,-8.39286
1777910856787,B,0.06222,0.945988,0.121512,-1.03387,0.112189,-0.237986,14.6801,59.9335,-7.61029
1777910856847,B,-0.048068,0.962336,0.1525,-1.01616,0.160142,-0.154603,15.3925,61.9776,-6.69303
1777910856924,B,0.040748,1.00601,0.197152,-1.10748,0.424952,-0.308541,15.6936,63.0305,-5.10802
1777910856983,B,-0.03416,0.958188,0.222528,-0.647194,0.662884,-0.305792,15.7721,63.7384,-3.68322
1777910857043,B,-0.0549,1.08043,0.413336,-0.834424,0.608211,-0.254785,15.5269,64.1087,-2.14858
1777910857104,B,-0.072712,1.10996,0.342088,-0.843892,0.354091,0.0876053,15.3139,64.181,-0.55966
1777910857163,B,0.051728,1.05872,0.445544,-0.955681,0.161363,-0.18423,14.9587,63.8692,1.16507
1777910857240,B,-0.040504,1.07994,0.445788,-0.329238,0.372112,-0.0953489,14.6914,63.4629,2.36846
1777910857300,B,-0.028548,1.0836,0.47092,-0.20676,0.0394958,-0.0843533,14.2703,62.9363,3.47397
1777910857359,B,-0.002684,1.03822,0.453596,0.100505,0.0327763,-0.22302,13.8494,62.5039,4.58237
1777910857418,B,-0.090524,1.05603,0.480436,0.241921,-0.144375,-0.175372,13.4623,62.2587,5.5027
1777910857495,B,-0.123708,1.00211,0.416264,0.531165,-0.0258668,-0.176594,13.2591,62.1634,5.84696
1777910857554,B,-0.097112,1.00138,0.3599,0.736111,-0.0280048,-0.00616255,13.0573,62.4399,5.92917
1777910857614,B,-0.103944,0.99064,0.310368,0.76757,9.49664e-05,-0.126503,12.9294,62.8571,5.46573
1777910857674,B,-0.09638,1.00772,0.250344,0.80636,-0.0118169,0.0698902,12.7487,63.5661,4.87659
1777910857733,B,-0.09516,0.9882,0.227408,0.89463,0.0981388,-0.00707885,12.6938,64.3965,4.02447
1777910857810,B,-0.05246,0.916708,0.122244,0.919981,-0.0774849,-0.0513666,12.5322,65.2232,3.18318
1777910857818,B,-0.064416,0.927444,0.093208,0.740081,-0.114442,-0.0342624,12.403,66.0077,2.09294
1777910857827,B,-0.07442,0.932812,0.094184,0.681744,-0.133685,0.0283513,12.6692,66.6354,1.22075
1777910857836,B,-0.06832,0.935252,0.084668,0.62646,-0.174307,0.117843,12.8821,67.1375,0.523002
1777910857862,B,-0.057584,0.927932,0.073688,0.536052,-0.222565,0.214054,13.0525,67.5392,-0.0351984
1777910857871,B,-0.05612,0.896456,0.068564,0.282543,-0.356345,0.343558,13.1888,67.8942,-0.562959
1777910857880,B,-0.056364,0.915488,0.001464,0.252305,-0.382307,0.332868,13.3091,68.1781,-0.985167
1777910857939,B,-0.04392,0.920124,0.065636,0.274602,-0.0933674,0.202448,13.5732,68.5397,-1.68693
1777910857998,B,-0.060024,0.9699,0.039772,0.476187,0.00406559,0.166101,14.003,68.9186,-2.27635
1777910858075,B,-0.072468,0.976732,0.024888,0.233674,-0.0301429,0.451376,14.274,69.4401,-3.28268
1777910858135,B,-0.020008,0.946476,0.013664,0.159454,0.0346089,0.356081,14.8884,69.7508,-3.96454
1777910858195,B,-0.022692,0.95526,-0.001464,0.350349,0.0575163,0.387235,15.5591,70.1451,-4.49323
1777910858254,B,-0.04026,0.951844,-0.011224,0.522002,0.286591,0.253455,16.3197,70.4437,-5.16819
1777910858331,B,0.016592,0.907192,-0.081008,0.451753,0.344318,0.377766,16.9226,70.6321,-6.75255
1777910858390,B,0.041724,0.93208,-0.133956,0.432816,0.511389,0.410753,17.6456,70.9005,-7.55244
1777910858449,B,0.12444,0.868152,-0.151768,0.296288,0.57889,0.484057,18.5321,71.0144,-8.31835
1777910858508,B,0.164944,0.847412,-0.142496,0.200993,0.576446,0.318207,19.2525,71.4247,-9.03748
1777910858568,B,0.187392,0.865468,-0.152256,0.175642,0.717251,0.11204,20.0192,71.3834,-9.60999
1777910858645,B,0.230092,0.882304,-0.170556,-0.0293036,0.67785,0.434271,20.711,71.4567,-10.0792
1777910858705,B,0.288896,0.886208,-0.164212,-0.240358,0.55415,0.217414,21.5052,71.5378,-10.3566
1777910858764,B,0.380884,0.865224,-0.11712,-0.374748,0.571254,0.0521751,21.9781,71.5186,-10.5952
1777910858824,B,0.381372,0.900848,-0.06344,-0.480122,0.369668,-0.0547263,22.4349,71.4697,-10.4782
1777910858883,B,0.362584,0.92232,-0.033672,-0.509749,0.147924,-0.149105,22.7779,71.2682,-10.0346
1777910858960,B,0.406016,0.910608,0.020984,-0.463323,0.0654576,-0.288077,22.7667,71.0957,-9.46964
1777910859020,B,0.332328,0.94062,0.003904,-0.461796,-0.147429,-0.268224,22.7746,70.8682,-8.90292
1777910859080,B,0.360876,0.950136,0.044408,-0.548539,-0.266548,-0.150632,22.6241,70.6525,-8.12193
1777910859140,B,0.293776,1.05286,0.0793,-0.333209,-0.314806,-0.672922,22.6717,70.368,-7.14715
1777910859200,B,0.216184,0.995764,0.099064,-0.331987,-0.413766,-0.422773,22.4185,70.1628,-6.43732
1777910859277,B,0.106628,1.10117,0.12932,-0.376275,-0.715228,-0.395284,22.1208,70.0267,-5.66225
1777910859339,B,0.08418,1.02334,0.135908,-0.0247221,-0.393608,-0.340611,22.6387,69.8393,-5.269
1777910859348,B,0.073932,1.02163,0.138348,-0.0338851,-0.403992,-0.357715,22.4313,69.6895,-4.9544
1777910859358,B,0.061732,1.01968,0.072712,-0.01617,-0.431481,-0.365962,22.2655,69.5696,-4.70272
1777910859435,B,0.014884,1.01724,0.066368,-0.0268601,-0.429954,-0.162544,22.2616,69.4457,-5.12578
1777910859499,B,-0.007076,1.03285,0.05368,-0.0464078,-0.207599,-0.0971815,22.1129,69.4865,-4.94062
1777910859559,B,-0.02806,1.0453,0.05246,0.141759,0.0487419,-0.0583111,22.0891,69.4464,-5.0221
1777910859618,B,-0.046848,1.03676,0.017324,0.259351,0.323631,0.0265992,22.1093,69.3023,-5.03688
1777910859679,B,-0.000732,1.01162,0.020496,0.262099,0.535907,0.12281,22.0638,69.3943,-5.1691
1777910859706,B,0.002196,1.00674,0.01586,0.241025,0.540794,0.135944,22.0275,69.4678,-5.27488
1777910859716,B,0.01342,1.00406,0.011468,0.178716,0.567672,0.165876,21.976,69.7451,-5.41831
1777910859775,B,0.034648,1.0004,0.010492,0.172302,0.663883,0.289577,21.918,69.81,-5.74304
1777910859835,B,0.101504,0.988688,0.001464,0.225142,0.885627,0.372043,21.7876,69.8004,-5.85444
