timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909574408,C,0.201788,0.940132,0.392596,0.0632246,0.110567,0.0488692,1.0724,13.8348,-0.504
1777909574468,C,0.228384,0.947452,0.399916,0.0783781,0.0639638,0.0336335,2.01432,24.7738,-1.0136
1777909574527,C,0.249856,1.00943,0.383812,0.116863,0.0486921,0.129845,2.79586,33.6427,-1.33168
1777909574586,C,0.318176,1.03358,0.4148,0.388087,-0.045992,0.191848,3.61708,41.0289,-1.86894
1777909574663,C,0.3599,0.949648,0.3233,0.433596,-0.234749,0.314326,5.04127,46.9827,-2.62916
1777909574722,C,0.371124,0.8723,0.248392,0.374037,-0.312329,0.191542,5.86141,51.7346,-3.09732
1777909574782,C,0.362828,0.73688,0.206912,0.155347,-0.541709,0.0189728,6.73033,55.7825,-3.87226
1777909574841,C,0.4331,0.619516,0.220088,-0.0434895,-0.334931,0.0559301,7.37507,59.0712,-4.39701
1777909574918,C,0.265228,0.752496,0.218136,-0.181545,-0.177633,-0.661531,7.98605,61.7581,-4.77201
1777909574927,C,0.302804,0.753716,0.279136,-0.338232,-0.22467,-0.478272,8.26764,63.9077,-5.00201
1777909574936,C,0.326228,0.744444,0.297436,-0.330596,-0.249105,-0.436733,8.49291,65.6274,-5.186
1777909574945,C,0.34282,0.728828,0.310124,-0.344951,-0.299501,-0.42757,8.67313,67.0031,-5.3332
1777909574971,C,0.346968,0.686616,0.306464,-0.367859,-0.372194,-0.770571,8.8173,68.1037,-5.24656
1777909575030,C,0.156404,0.7991,0.280112,-0.432916,-0.306526,-0.788897,8.77584,68.7601,-5.07085
1777909575090,C,0.09028,0.821304,0.326472,-0.482702,-0.352646,-0.903128,8.45148,68.9717,-4.72868
1777909575149,C,0.058804,0.759084,0.330376,-0.602737,-0.275372,-0.88633,7.85598,69.1018,-4.22814
1777909575208,C,-0.01342,0.66368,0.310612,-0.56975,-0.148312,-0.865866,7.31798,68.9762,-3.44972
1777909575285,C,0.00366,0.752252,0.4941,-0.699864,0.208433,-0.969407,5.91319,68.2206,-2.51897
1777909575344,C,-0.10614,0.924028,0.473848,-0.577997,0.34038,-1.28278,4.69975,67.5153,-1.71838
1777909575404,C,-0.14274,0.898896,0.60512,-0.812263,0.288762,-1.03721,3.3538,66.4694,-0.851102
1777909575463,C,-0.166164,0.941108,0.537776,-0.960093,-0.122656,-0.820051,1.92984,65.3247,0.310318
1777909575472,C,-0.176412,0.930372,0.541436,-0.856857,0.0166217,-0.824327,0.320272,64.1626,1.45225
1777909575498,C,-0.13176,0.852048,0.600484,-0.481785,0.285402,-0.641678,-0.967383,63.2329,2.3658
1777909575557,C,-0.17812,0.799588,0.52826,-0.623506,-0.243301,-0.740333,-2.04791,62.2035,3.03784
1777909575616,C,-0.247904,0.807396,0.60268,-0.510191,0.162008,-0.609608,-2.94033,60.8648,3.75467
1777909575676,C,-0.319152,0.759816,0.535336,-0.572804,0.0908418,-0.5867,-4.05186,59.301,4.49054
1777909575752,C,-0.416752,0.751032,0.620004,-0.663518,0.377338,-0.474606,-5.11469,57.5796,5.04283
1777909575812,C,-0.425292,0.719556,0.615612,-0.834255,0.205379,0.0125587,-6.17775,56.0177,5.85427
1777909575871,C,-0.447252,0.68198,0.634156,-0.659547,0.838235,-0.332886,-7.0562,54.6226,6.48941
1777909575930,C,-0.501176,0.660752,0.713944,-0.790578,0.768597,-0.200022,-8.25176,52.9464,7.03953
1777909575990,C,-0.40504,0.60512,0.789096,-0.966812,0.413684,-0.0399757,-9.39861,51.1912,7.42642
1777909576067,C,-0.45506,0.611708,0.80398,-0.815012,0.511728,-0.0271476,-10.4225,49.4229,7.53434
1777909576126,C,-0.51606,0.68442,0.826916,-0.439025,0.6788,0.155501,-11.5496,47.6667,7.47787
1777909576185,C,-0.452132,0.587552,0.787388,-0.679706,0.313197,0.369609,-12.6641,46.0602,7.4215
1777909576245,C,-0.50142,0.605608,0.889624,-0.472622,0.456445,0.595019,-13.7069,44.5902,7.326
1777909576304,C,-0.452132,0.604632,0.89426,-0.197428,0.414295,0.813098,-14.6307,43.4309,7.1684
1777909576330,C,-0.438712,0.570472,0.859368,-0.173298,0.322971,0.855858,-15.3697,42.9347,6.79872
1777909576389,C,-0.358924,0.537532,0.804712,-0.0242472,0.330606,0.989027,-15.8714,42.8346,6.84738
1777909576448,C,-0.329888,0.545096,0.870592,-0.000118066,0.212709,0.872351,-16.1999,42.9673,6.6847
1777909576508,C,-0.25132,0.514108,0.734196,0.34777,0.169643,0.764534,-16.3339,43.4542,6.51256
1777909576534,C,-0.264984,0.523868,0.732488,0.386865,0.139406,0.647859,-16.4411,44.1014,6.23205
1777909576593,C,-0.22936,0.533628,0.709796,0.232316,0.180639,0.678402,-16.4877,44.8375,6.02444
1777909576653,C,-0.22448,0.551928,0.683688,0.0102666,0.00440439,0.300887,-16.4578,45.6392,5.74075
1777909576712,C,-0.14518,0.491172,0.74664,0.0646337,0.0786245,0.0366878,-16.3162,46.443,5.567
