timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909093913,A,-0.1952,0.457744,0.869128,0.00671952,0.170126,-0.156076,-2.59,8.4532,2.3828
1777909093973,A,-0.19154,0.501908,0.863272,-0.0438437,0.0273272,-0.103603,-4.634,15.1374,4.19944
1777909094032,A,-0.209108,0.472384,0.88816,0.0304665,0.158699,-0.0736339,-6.2412,20.5687,5.78435
1777909094092,A,-0.2196,0.472384,0.86254,-0.0298051,-0.0037271,-0.00482901,-7.62216,24.9082,6.83948
1777909094118,A,-0.215452,0.479948,0.860588,0.0154404,0.0786176,0.0442009,-8.62613,28.3853,7.69199
1777909094128,A,-0.209596,0.476776,0.934764,-0.00135838,0.0755632,0.0545857,-9.4293,31.1671,8.37399
1777909094187,A,-0.248148,0.544608,0.921832,0.0890497,0.182159,0.0475607,-9.88704,33.342,8.99799
1777909094247,A,-0.253028,0.556808,1.01455,0.414641,0.33793,-0.0257431,-10.354,35.2444,9.37679
1777909094273,A,-0.326716,0.663436,1.00138,0.582323,0.340068,0.0616106,-10.8564,36.9175,9.70503
1777909094333,A,-0.339892,0.75762,1.10776,0.830335,0.282952,0.450426,-11.2807,38.62,9.71563
1777909094392,A,-0.279868,0.807396,0.960872,0.905166,-0.0423338,0.703935,-11.6874,40.3348,9.7549
1777909094452,A,-0.213012,0.778848,0.843996,1.23839,0.16139,0.805644,-11.6375,42.3171,9.49792
1777909094529,A,-0.12688,0.737368,0.717116,1.02887,-0.180084,0.43882,-11.3624,45.1965,8.61754
1777909094588,A,-0.068076,0.742248,0.581696,1.25794,-0.50537,0.494103,-10.6327,47.8752,7.75083
1777909094648,A,-0.048556,0.694424,0.574376,1.13729,-0.912206,0.841685,-9.54498,50.2813,7.01266
1777909094707,A,0.014396,0.709064,0.538508,1.32544,-0.621434,0.713404,-8.27159,52.6991,6.39133
1777909094767,A,0.089304,0.720532,0.396988,1.29612,-0.511478,0.551525,-6.87207,55.0477,5.49107
1777909094844,A,0.136396,0.806176,0.326228,0.700831,-0.532859,0.644681,-4.68286,57.7385,4.15765
1777909094904,A,0.16836,0.752496,0.264984,0.0893551,-0.959548,0.576875,-2.66268,59.9808,3.06852
1777909094963,A,0.230824,0.637084,0.063196,0.416168,-0.414656,0.682555,-0.643347,61.8979,1.99562
1777909095022,A,0.328424,0.621468,0.370636,-0.362074,0.0462417,0.447983,1.35852,63.6779,1.35849
1777909095099,A,0.334524,0.673928,0.23424,0.152274,0.257296,-0.055981,3.29042,64.9171,0.369995
1777909095159,A,0.287432,0.707844,0.26596,-0.516929,0.349842,-0.117678,4.94233,65.8469,-0.121204
1777909095218,A,0.198616,0.6832,0.236436,-1.06976,0.411539,-0.225802,6.11827,66.6019,-0.446963
1777909095278,A,0.191052,0.58926,0.399184,-1.11038,1.01049,-0.254818,7.07021,66.6123,-0.00477044
1777909095337,A,0.121756,0.763476,0.466284,-0.998596,1.20933,-0.113708,7.03657,66.3295,0.648584
1777909095414,A,0.193492,0.659532,0.625128,-1.41337,1.63877,-0.118595,6.97606,65.9576,1.65567
1777909095474,A,0.079788,0.642452,0.679784,-0.805257,1.50896,0.132166,6.35085,65.3913,2.66853
1777909095533,A,0.15006,0.605608,0.844484,-1.34801,0.635116,0.106815,5.12828,64.2382,3.64683
1777909095592,A,0.122976,0.623176,0.76494,-0.928041,1.10121,0.666367,3.79742,62.9518,4.59746
1777909095652,A,0.16104,0.61244,0.931348,-1.28509,0.565172,0.0338162,2.61514,61.6762,5.58757
1777909095728,A,0.143716,0.615856,0.97722,-1.40329,0.658023,-0.0220779,1.46211,60.4878,6.70726
1777909095788,A,0.11712,0.467504,1.14314,-0.904828,1.42283,0.331918,0.0972877,58.6466,7.8774
1777909095849,A,0.082472,0.63318,1.28417,-1.16078,0.289366,0.066803,-0.98337,56.9497,8.77432
1777909095908,A,0.122,0.589992,1.31101,-0.346497,0.322047,-0.0388767,-2.0271,55.3514,9.48906
1777909095985,A,0.022692,0.637572,1.20975,0.342253,0.333348,-0.472896,-3.01328,53.9999,10.2176
1777909096044,A,-0.013908,0.597068,1.17218,0.832778,0.0520449,-0.426776,-4.02062,53.2715,10.3637
1777909096104,A,-0.022448,0.613416,1.08238,1.64615,0.0596807,-0.227023,-5.1009,52.9128,10.2538
1777909096163,A,0.042212,0.528992,0.935496,1.85567,-0.277822,-0.545284,-5.83632,53.2586,9.44062
1777909096222,A,0.1769,0.418948,0.774212,1.22129,-0.994062,-0.599651,-6.53665,53.8657,8.9329
1777909096299,A,0.091988,0.512644,0.54412,1.31506,-0.999865,-1.06085,-6.73852,54.6986,8.28872
1777909096358,A,0.140788,0.426512,0.552416,0.649519,-0.790033,-0.725184,-6.78802,55.4209,7.75657
1777909096417,A,0.096868,0.530456,0.51728,0.481225,-0.746356,-0.603927,-6.81081,56.0099,7.52966
