timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909116675,A,-0.45994,0.699548,0.636352,0.177151,0.138056,0.0610865,-3.5924,9.5116,1.092
1777909116735,A,-0.708576,0.97356,0.831064,0.24343,0.383623,0.918741,-6.36552,17.2385,1.6436
1777909116796,A,-0.455792,0.926224,0.819352,0.734871,0.299324,0.69547,-8.47762,23.7448,2.33128
1777909116856,A,-0.444812,0.851316,0.623664,0.844521,-0.277944,1.09223,-9.76409,29.5882,2.35222
1777909116916,A,-0.257908,0.760304,0.60634,1.1188,0.125838,0.499382,-10.5245,34.6326,2.47258
1777909116943,A,-0.258396,0.739808,0.565592,1.12888,-0.0125227,0.456011,-11.088,39.2337,2.19926
1777909117003,A,-0.167384,0.79178,0.440908,0.795957,-0.280693,0.558331,-11.3596,43.2673,1.78181
1777909117063,A,-0.122976,0.807884,0.50874,1.00335,0.163712,0.667676,-11.2857,46.6847,1.09225
1777909117072,A,-0.114436,0.815204,0.514352,1.07909,0.104153,0.700052,-11.2265,49.4185,0.408999
1777909117099,A,-0.102236,0.791536,0.431148,1.0907,-0.447153,0.755029,-11.028,52.0648,-0.137601
1777909117159,A,-0.077104,0.821792,0.4026,0.901637,-0.316123,0.598953,-10.3652,54.4563,-0.723281
1777909117219,A,-0.065148,0.958676,0.255224,0.814283,-0.407142,0.37446,-9.73418,56.823,-1.17502
1777909117279,A,0.013664,1.02138,0.318908,0.67745,-0.309098,0.315817,-8.82054,58.9796,-1.89202
1777909117339,A,-0.176656,0.884744,0.218868,0.32101,-0.821308,0.423635,-7.55763,60.8953,-2.73722
1777909117416,A,0.013908,0.715652,-0.020008,0.241292,-1.55404,0.600175,-6.16091,62.663,-3.30137
1777909117479,A,0.225212,0.494832,0.158356,-0.0983493,-0.523512,1.28526,-4.34353,64.1948,-3.1255
1777909117539,A,0.192516,0.69906,0.169092,0.172875,0.707382,0.398895,-1.97682,65.5827,-3.1052
1777909117548,A,0.216184,0.6893,0.29036,0.00244346,0.74098,0.421802,-0.0834565,66.6929,-3.08896
1777909117575,A,0.235948,0.695888,0.40626,-0.118202,0.742507,0.252287,1.43123,67.5811,-3.07597
1777909117639,A,0.206424,0.73444,0.319396,0.0351248,0.566577,0.419054,2.65979,68.2525,-3.33157
