timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909705713,-,-0.039528,0.90036,0.438956,-0.224493,0.0699441,0.0910189,-0.1092,12.1044,1.218
1777909705722,-,-0.03782,0.92476,0.43188,-0.260839,0.0558942,0.0943787,-0.19656,21.7879,2.1924
1777909705731,-,-0.02806,0.944036,0.499224,-0.291688,0.0332922,0.204945,-0.266448,29.5347,2.97192
1777909705809,-,-0.000976,0.91012,0.464576,0.0644463,0.171959,0.0256563,-0.0255584,36.0682,3.64314
1777909705871,-,-0.02196,0.976976,0.493368,0.0946841,0.100487,-0.00977384,0.391153,41.2334,4.17451
1777909705930,-,-0.023424,1.00162,0.512156,0.196699,0.0476475,0.0778853,0.573323,45.3319,4.40081
1777909705992,-,-0.002196,0.955992,0.46726,0.427911,-0.0128282,0.156687,0.808658,48.7507,4.45025
1777909706051,-,-0.022204,1.01699,0.444568,0.447153,-0.185703,0.170737,1.05853,51.6146,4.543
1777909706128,-,0.043188,0.964288,0.375028,0.683864,-0.149967,0.241292,2.03682,54.4993,4.2196
1777909706189,-,0.068808,1.00089,0.29402,0.95295,0.0659734,0.235489,2.51706,56.9246,3.96648
1777909706200,-,0.077836,0.999912,0.20374,0.908051,0.0375682,0.265116,2.90125,58.8649,3.76398
1777909706259,-,0.12322,0.965508,0.269864,0.650266,-0.199447,0.258091,3.3654,60.5347,2.94959
1777909706336,-,0.16714,0.790804,0.025132,0.658818,-0.178678,0.000916298,4.06152,62.369,1.58687
1777909706395,-,0.06832,0.813008,0.057828,0.0781908,-0.280998,0.054367,4.70241,64.0324,0.670295
1777909706454,-,0.049044,0.701256,0.006344,-0.0693332,-0.0662789,-0.0574213,5.34393,65.1279,-0.463364
1777909706515,-,0.036844,0.628788,0.056364,-0.353386,0.46273,-0.110261,5.79555,66.0099,-0.975491
1777909706575,-,-0.004636,0.719068,0.089304,-0.332616,0.570548,-0.118508,5.86564,66.6595,-1.11359
1777909706604,-,0.029524,0.648552,0.090768,-0.413861,0.67806,-0.0916298,5.92171,67.1792,-1.22407
1777909706664,-,0.045384,0.729316,0.136884,-0.842078,0.9108,-0.233961,5.96097,67.4046,-1.42726
1777909706723,-,0.110288,0.821548,0.302804,-1.13438,0.499688,-0.217163,5.65077,67.1369,-0.892608
1777909706800,-,-0.059292,0.806176,0.383568,-0.65332,1.05558,-0.515876,4.82022,66.6707,-0.277286
1777909706859,-,-0.141764,0.950624,0.41114,-0.936762,0.55772,-0.516487,3.50058,66.0066,0.209371
1777909706918,-,-0.059536,0.871568,0.622444,-1.20615,0.553138,-0.492968,2.14806,65.3017,0.965497
1777909706977,-,-0.20862,0.800564,0.470188,-0.850324,0.846965,-0.729679,0.791648,63.9201,1.492
1777909707037,-,-0.148352,0.65636,0.552172,-1.01587,0.465479,-1.03694,-1.28468,62.2549,2.0924
1777909707118,-,-0.32696,0.845216,0.567788,-1.14049,0.988075,-0.917214,-3.34335,60.5923,2.76592
1777909707179,-,-0.547536,1.08531,0.858636,-1.26602,0.683253,-0.945314,-5.34308,57.8623,3.32993
1777909707240,-,-0.717604,1.22683,0.95892,-0.251371,0.50488,-0.302073,-7.71006,55.5326,3.73355
1777909707300,-,-0.682224,1.21048,0.92232,0.167377,0.3598,0.208916,-9.95085,53.5121,3.99764
1777909707360,-,-0.502884,1.07653,0.816912,0.249233,0.0412334,0.893085,-11.4691,52.2205,4.05771
1777909707387,-,-0.487756,1.11215,0.935008,0.414777,0.02474,0.985631,-12.4933,51.5288,4.27097
1777909707397,-,-0.453352,1.10068,0.892796,0.490219,-0.08827,1.14049,-13.3126,50.9754,4.44157
1777909707457,-,-0.265716,1.18608,0.870348,1.31397,-0.710742,0.79779,-13.6377,50.9807,4.49966
1777909707518,-,-0.283284,0.77836,0.798612,1.78984,-0.43066,0.944092,-13.3322,51.6402,4.40053
1777909707595,-,-0.123708,0.457744,0.687104,2.39581,-0.94226,0.294742,-12.7853,53.7918,3.52322
1777909707657,-,0.111996,0.38918,0.19886,1.33779,-2.20492,0.0253509,-11.4127,55.9554,2.49938
1777909707717,-,0.142984,0.548756,-0.166652,0.305433,-2.31976,-0.326202,-9.62573,58.0615,1.7391
1777909707778,-,0.087352,0.684176,0.071492,-0.0699441,-1.14995,-0.332005,-7.65858,59.7744,1.05528
1777909707787,-,0.047336,0.709552,0.086132,-0.0788016,-1.02076,-0.340557,-6.08486,61.1391,0.905825
1777909707866,-,-0.05734,0.778604,0.265472,0.000305433,-0.411723,-0.169515,-4.54029,62.1637,0.94586
1777909707926,-,-0.150548,0.754692,0.181292,-0.230296,-1.23364,-0.248317,-3.13663,62.9442,0.980688
1777909707985,-,-0.215696,0.879376,0.441396,0.154243,-0.297797,-0.648128,-1.82891,63.3893,1.33055
