timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909171968,A,-0.214964,0.64172,0.726388,-0.114537,0.0537561,0.0537561,-2.3044,10.1668,1.8536
1777909172028,A,-0.21106,0.681492,0.732,-0.0461203,0.198531,0.0516181,-3.88472,18.2666,3.36168
1777909172087,A,-0.220576,0.691008,0.744688,-0.0264263,0.103904,0.0891889,-5.18818,24.7073,4.60174
1777909172151,A,-0.193492,0.715408,0.767868,0.0584839,0.0712223,0.183873,-6.30374,29.9887,5.4818
1777909172227,A,-0.200324,0.7503,0.760792,0.0298735,0.0664217,0.173275,-7.09539,34.5609,6.15504
1777909172287,A,-0.195932,0.77226,0.760548,0.4474,0.08994,0.0324708,-7.61671,38.1459,6.31283
1777909172301,A,-0.200568,0.78812,0.736148,0.419605,0.0752792,0.0391903,-8.03377,41.0139,6.43906
1777909172378,A,-0.159088,0.776652,0.71248,0.444346,0.119567,0.141205,-8.32262,43.5884,6.03605
1777909172387,A,-0.17568,0.789096,0.709064,0.452592,0.0945215,0.133264,-8.67129,45.7375,6.10844
1777909172447,A,-0.14518,0.794952,0.662948,0.652345,0.207837,0.201375,-8.82704,47.6976,5.80235
1777909172508,A,-0.150792,0.804468,0.60512,0.591259,0.149805,0.266738,-9.03563,49.6185,5.82068
1777909172567,A,-0.091988,0.770796,0.592432,0.178925,-0.0307059,0.28934,-8.9337,51.2168,5.47415
1777909172644,A,-0.008784,0.815692,0.556808,0.628521,0.0700869,0.359895,-8.71216,52.9602,5.11292
1777909172653,A,-0.057584,0.810568,0.568032,0.628216,0.0453468,0.349204,-8.53493,54.355,4.82393
1777909172666,A,-0.067344,0.817644,0.607316,0.582707,0.00991663,0.257575,-8.39314,55.4708,4.59275
1777909172743,A,-0.10004,0.871324,0.461892,0.878365,0.0517609,-0.441866,-8.30772,56.425,3.9878
1777909172802,A,-0.065148,0.809348,0.515328,0.240927,-0.653789,-0.231423,-8.26737,57.362,3.30504
1777909172863,A,-0.075396,0.791536,0.437736,0.618748,0.225857,-0.0313646,-7.8879,58.1004,2.86803
