timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777910091877,-,-0.107116,0.9333,0.323788,-0.218995,0.111788,-0.00610865,0.9884,12.2668,1.2432
1777910091937,-,-0.120292,0.908168,0.383324,-0.0137445,0.107512,-0.144164,1.80712,21.8226,2.63816
1777910091997,-,-0.114192,0.934764,0.374784,-0.137139,0.186314,-0.00366519,2.2941,29.5289,3.60013
1777910092057,-,-0.115168,0.875472,0.386008,-0.0268781,0.166461,-0.0626137,2.80688,35.5707,4.3893
1777910092135,-,-0.14518,0.9028,0.349408,-0.00519235,0.339947,-0.0510072,3.1219,40.3818,4.82464
1777910092144,-,-0.157136,0.874984,0.311832,-0.00549779,0.345139,-0.0335976,3.12192,44.3482,5.04131
1777910092204,-,-0.09394,0.805688,0.29036,-0.106596,0.642325,-0.12706,3.13874,47.4094,5.58145
1777910092264,-,-0.083204,0.737368,0.2196,0.0733038,0.818254,-0.339641,2.93379,49.8751,5.82036
1777910092325,-,0.050264,0.697352,0.238144,-0.537561,0.937067,-0.414167,2.54023,51.7917,6.06749
1777910092353,-,0.061,0.691496,0.20252,-0.589485,0.992656,-0.975857,1.69339,53.1625,6.19519
1777910092414,-,-0.123464,0.773236,0.581452,-1.59344,-0.132863,-0.827417,0.461508,54.0744,6.19375
1777910092473,-,-0.30988,1.05408,0.816912,-0.979828,-0.208916,-1.15515,-0.736793,53.9416,6.7134
1777910092533,-,-0.39528,1.05603,0.940864,-0.323453,-0.0455095,-0.723875,-1.72343,53.1296,7.50992
1777910092593,-,-0.346968,0.899628,0.781044,0.452651,-0.122173,-0.749532,-2.75355,52.3177,8.07994
1777910092670,-,-0.482876,0.896944,0.592676,1.05313,-0.264505,-0.323453,-3.72884,52.077,8.34835
1777910092680,-,-0.4453,0.865224,0.584136,0.846048,-0.685391,-0.27153,-4.50907,51.8844,8.56308
1777910092740,-,-0.53192,0.915244,0.539728,0.63866,-0.514959,-0.0626137,-4.69646,52.1783,8.77966
1777910092800,-,-0.464332,0.815204,0.60146,0.742812,-0.736704,0.279165,-4.58877,52.4806,8.81013
1777910092809,-,-0.442372,0.822524,0.587552,0.745561,-0.762054,0.286496,-4.50261,52.7225,8.83451
1777910092836,-,-0.421388,0.793732,0.609756,0.772134,-0.74098,0.342085,-4.43369,53.5712,8.896
1777910092896,-,-0.446764,0.867908,0.437248,1.02595,-0.965778,0.582155,-3.56655,54.5638,8.6288
1777910092956,-,-0.4209,0.857172,0.437492,1.05649,-0.445015,0.789849,-2.18404,55.6602,8.34784
1777910093016,-,-0.3233,0.826428,0.238876,1.26632,-0.627969,1.22112,-0.618833,57.0302,7.85987
1777910093076,-,-0.203496,0.904264,0.11956,1.37078,-0.0442877,1.21776,1.11493,58.5181,6.9319
1777910093154,-,-0.15738,0.844972,-0.024888,1.20066,0.311236,1.15576,3.06195,59.9549,5.17872
1777910093215,-,-0.077104,0.915,-0.01098,0.902859,0.701884,0.750143,5.44836,61.8267,3.54378
1777910093275,-,0.010736,0.849608,-0.052704,0.620944,1.11941,0.718072,7.38549,63.2962,1.96422
1777910093335,-,0.112484,0.883036,-0.049532,0.535729,1.07848,0.359189,9.22079,64.7237,0.605376
1777910093396,-,0.161528,0.771772,-0.033428,0.0595594,1.18294,0.272446,10.4482,65.7874,-0.434099
1777910093473,-,0.21472,0.766892,-0.020984,-0.149967,0.883311,0.128587,11.7774,66.6775,-1.71648
1777910093532,-,0.257908,0.798612,0.016836,-0.326202,1.18294,-0.0604757,12.5831,67.1824,-2.68078
1777910093592,-,0.1525,0.788364,0.003416,-0.343612,0.967,-0.513738,13.0149,67.7095,-3.34303
1777910093653,-,0.336964,0.845704,0.147376,-0.669814,0.980439,-0.426689,12.4139,68.176,-3.41922
1777910093730,-,0.319396,0.997716,0.202276,-0.792598,0.413861,-1.14262,11.5243,68.2468,-3.08538
1777910093739,-,0.286944,0.920856,0.233752,-0.951117,0.343612,-1.15973,10.8127,68.3035,-2.8183
1777910093798,-,0.106872,1.17291,0.348432,-0.821308,0.126755,-1.34848,9.81213,67.6936,-2.03624
1777910093857,-,-0.091256,1.2444,0.384788,-0.762665,-0.247706,-0.988685,8.22211,67.0041,-1.19219
1777910093917,-,-0.243756,1.22878,0.408456,-0.353996,-0.224188,-0.490525,6.89968,66.178,0.0878457
1777910093993,-,-0.225944,1.08678,0.372832,0.135612,0.151495,0.101709,5.83055,65.4668,0.633077
1777910094053,-,-0.19886,1.04993,0.286944,0.454484,0.279165,0.22266,4.85204,65.1947,0.878861
1777910094112,-,-0.1586,0.973072,0.2562,0.475559,0.19395,0.37446,4.25403,65.1841,1.04189
1777910094171,-,-0.116388,0.954772,0.186172,0.475253,0.170126,0.502742,3.85962,65.2709,1.07431
1777910094230,-,-0.128344,0.937692,0.155184,0.534507,0.3598,0.63927,3.7345,65.4131,0.652249
1777910094307,-,-0.097112,0.905972,0.108824,0.413556,0.464868,0.644768,3.864,65.8685,-0.119401
1777910094366,-,-0.036844,0.876692,0.101016,0.254425,0.510072,0.855211,4.2588,66.2552,-0.613521
1777910094426,-,0.033916,0.861564,0.05124,0.255647,0.652404,0.759305,5.02264,66.7326,-1.35882
1777910094485,-,0.17812,0.813984,0.06222,0.0980439,0.859182,0.748615,5.68971,67.2377,-2.00265
1777910094562,-,0.209596,0.76494,-0.006344,0.134085,0.945314,0.48686,6.36897,67.6865,-2.73052
1777910094621,-,0.265228,0.822036,0.075152,-0.191201,1.16889,0.284358,6.95158,68.1016,-3.23162
1777910094680,-,0.204228,0.864736,0.063196,-0.408058,0.844216,0.103236,7.31126,68.4841,-3.68009
1777910094745,-,0.313052,0.825696,0.195688,-0.694859,0.755029,0.02474,7.54861,68.7621,-3.99968
1777910094772,-,0.324764,0.857172,0.17812,-0.656986,0.678366,-0.132558,7.73849,68.8333,-3.92494
1777910094780,-,0.329644,0.855708,0.173972,-0.687223,0.704633,-0.150273,7.63279,68.8902,-3.86515
1777910094789,-,0.323056,0.843752,0.244732,-0.715323,0.733649,-0.156687,7.54823,68.9358,-3.81732
1777910094797,-,0.315492,0.831796,0.194956,-0.724181,0.768468,-0.159436,7.48059,68.9722,-3.77906
1777910094824,-,0.315736,0.8296,0.249856,-0.705244,0.818865,-0.305433,6.70967,68.8838,-3.40405
1777910094883,-,0.2745,0.854244,0.301096,-0.777326,0.481056,-0.503964,6.52973,68.7738,-3.00324
1777910094942,-,0.257908,0.920856,0.341844,-0.940122,0.563829,-0.359189,5.94899,68.3499,-2.13099
1777910095001,-,0.2196,0.916464,0.433344,-0.845438,0.375377,-0.453873,5.37239,67.7755,-1.34919
1777910095027,-,0.223504,0.90036,0.406504,-0.860098,0.367435,-0.444404,4.91111,67.316,-0.306553
1777910095087,-,0.254004,0.831796,0.526064,-0.485027,-0.0949895,-0.919963,4.06049,66.4444,0.835557
1777910095146,-,0.1464,0.96624,0.571692,-0.948368,-0.533591,-0.677755,3.20639,65.2487,1.76605
1777910095205,-,0.189832,0.843996,0.701012,-0.429133,-0.0262672,-0.802372,2.51191,64.1914,3.00324
1777910095265,-,0.083936,0.869616,0.68076,-0.182954,-0.36041,-0.924239,1.80513,63.0375,4.15539
1777910095291,-,0.084424,0.859856,0.742004,-0.194561,-0.452346,-0.896445,1.1501,61.952,5.07711
1777910095350,-,0.00732,0.828868,0.61488,0.031765,-0.778853,-1.24891,0.581284,60.9436,6.10009
1777910095409,-,-0.054168,0.791292,0.631228,0.133474,-0.465174,-1.28282,0.0870269,59.9241,7.02767
1777910095468,-,-0.1769,0.806664,0.564128,0.255953,-0.606895,-1.30267,-0.392379,59.0525,7.52334
1777910095495,-,-0.20984,0.812764,0.575108,0.259312,-0.56505,-1.30817,-0.988703,58.3832,7.91987
1777910095554,-,-0.30012,0.824964,0.554612,0.31093,-0.750448,-1.19546,-1.48256,57.7805,8.3015
1777910095613,-,-0.342088,0.8113,0.48434,0.387289,-0.598953,-1.01281,-1.78805,57.276,8.4472
1777910095673,-,-0.355508,0.790072,0.46726,0.290772,-0.631329,-0.787405,-2.18924,56.7996,8.65616
1777910095732,-,-0.390644,0.790316,0.412848,0.213497,-0.428217,-0.790765,-2.51579,56.4465,9.03053
1777910095759,-,-0.389424,0.79056,0.361852,0.217163,-0.340252,-0.673173,-2.77703,56.164,9.33002
1777910095819,-,-0.478728,0.849364,0.357948,-0.0620028,-0.294132,-0.515876,-3.01403,55.9492,9.43242
1777910095878,-,-0.487268,0.897188,0.435052,-0.187536,-0.102014,-0.313679,-3.21482,55.671,9.50313
1777910095937,-,-0.460916,0.87474,0.44652,-0.147747,0.0843841,0.00900898,-3.21306,55.4148,9.64931
1777910096014,-,-0.399184,0.85278,0.51972,-0.0753597,0.245653,0.224644,-3.20045,55.053,9.93145
1777910096022,-,-0.38796,0.851804,0.50752,-0.0674185,0.183344,0.24633,-3.19036,54.7636,10.1572
1777910096082,-,-0.308904,0.811056,0.510936,0.0226841,0.235879,0.181884,-3.23269,54.5713,10.3293
1777910096141,-,-0.272792,0.813984,0.476288,-0.0228253,0.147303,0.202348,-3.12095,54.5294,10.2571
1777910096200,-,-0.245464,0.804224,0.481168,-0.108928,0.0307138,0.157205,-3.05396,54.4231,10.2328
1777910096277,-,-0.216428,0.793732,0.481412,-0.116707,0.0473147,0.0896987,-2.92197,54.3829,10.4823
1777910096336,-,-0.22814,0.808372,0.50264,-0.0621929,0.0987715,0.0143175,-2.63157,54.5355,10.3934
1777910096395,-,-0.197884,0.799588,0.510448,-0.0620486,0.013328,-0.0742111,-2.61206,54.5344,10.3559
