timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777909228520,A,-0.138836,0.811056,0.524356,-0.0864374,0.121562,0.00702495,-1.778,11.5164,0.644
1777909228580,A,-0.136884,0.818376,0.537776,-0.0522521,0.0897895,-0.0456455,-3.2116,20.7015,1.4476
1777909228640,A,-0.133712,0.798856,0.553392,-0.088611,0.135728,-0.0367703,-4.47048,28.0944,2.22488
1777909228700,A,-0.154452,0.80642,0.545828,-0.076311,0.0878011,0.0449285,-5.33758,34.0199,2.6003
1777909228776,A,-0.176168,0.846924,0.547048,-0.113268,0.149498,0.214138,-6.18807,38.6931,3.09384
1777909228836,A,-0.255224,1.0714,0.74664,-0.205814,0.0508437,0.324399,-6.51005,42.5549,3.43827
1777909228895,A,-0.248636,1.19218,0.641964,0.369926,0.249375,0.388235,-6.74524,45.7955,3.50662
1777909228957,A,-0.24522,1.27905,0.624396,0.730642,-0.115006,0.352499,-6.96139,48.5784,3.5949
1777909228983,A,-0.225456,1.28881,0.536556,0.794477,-0.137303,0.565691,-7.13432,50.8047,2.94872
1777909229043,A,-0.089792,1.17437,0.485072,1.07792,-0.113784,0.400147,-6.88625,53.0786,2.64457
1777909229102,A,-0.030012,0.92476,0.386008,1.12832,-0.266195,0.604787,-6.2734,55.6145,2.52446
1777909229164,A,-0.0488,0.768844,0.271816,0.546161,-0.871563,1.15151,-5.59272,57.996,1.53517
1777909229224,A,0.234484,0.45262,0.086132,0.414519,-1.22281,1.11394,-4.16338,60.086,0.292934
1777909229252,A,0.223748,0.636352,0.202764,0.622519,0.170268,0.320123,-2.3087,62.1108,-0.700853
1777909229312,A,0.20862,0.603168,0.161772,0.533027,-0.723123,0.973444,-0.735361,63.9378,-1.80668
1777909229371,A,0.22204,0.660752,0.261568,0.403218,0.195008,0.485362,1.11131,65.4947,-2.83975
1777909229431,A,0.267668,0.737124,0.08052,0.325638,0.0542035,-0.10229,2.44865,66.8857,-3.9462
1777909229508,A,0.257908,0.776408,0.244488,-0.211007,0.209363,0.0159124,3.72572,67.9034,-4.78376
1777909229568,A,0.237168,0.636108,0.12322,-0.130067,0.339783,0.196423,4.92658,68.7343,-5.45661
1777909229577,A,0.273036,0.615368,0.137616,-0.275758,0.319014,0.202226,5.88726,69.399,-5.99489
1777909229585,A,0.293044,0.592432,0.145912,-0.400986,0.259149,0.165574,6.67261,70.0428,-6.22951
