timestamp_ms,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1777910645108,B,0.094184,0.943792,-0.234728,0.0345139,0.172264,-0.0586431,3.8724,14.546,-3.3236
1777910645168,B,0.088816,0.931348,-0.245708,-0.0981979,0.0366365,0.023123,6.94792,26.2836,-5.84808
1777910645227,B,0.092476,0.924516,-0.200568,0.000148888,-0.027943,0.0797913,9.50914,35.7577,-7.73326
1777910645286,B,0.113216,0.901336,-0.306708,-0.0432225,0.0621596,-0.12607,11.7597,43.5553,-9.51021
1777910645346,B,0.13298,0.868152,-0.27938,-0.220679,0.0520804,-0.0283319,13.6778,49.8831,-11.1026
1777910645423,B,0.1098,0.870104,-0.220332,-0.322083,0.0887323,-0.16089,15.061,54.8781,-11.9341
1777910645482,B,-0.014152,0.86132,-0.098576,-0.195023,0.130577,-0.119045,16.2012,58.7116,-12.7168
1777910645541,B,0.126392,0.813496,-0.214232,-0.127827,0.24267,-0.0243612,17.203,61.7673,-13.2143
1777910645601,B,0.020008,0.9028,-0.170068,-0.523668,-0.11041,-0.0866695,17.7636,64.2007,-13.4918
1777910645660,B,0.184708,0.8174,-0.09882,-0.80039,-0.00870072,-0.324602,18.3409,66.0409,-13.5011
1777910645686,B,0.0366,0.918416,-0.092476,-0.70479,-0.206316,-0.666686,18.8027,67.5131,-13.5084
1777910645746,B,0.083692,0.911828,-0.112728,-0.98365,-0.184935,-0.174023,18.9986,68.6405,-12.8676
1777910645805,B,-0.046604,0.941108,-0.031476,-1.06123,-0.299167,-0.362475,18.9704,69.352,-11.9684
1777910645865,B,0.0671,0.83814,0.087596,-1.47081,-0.0539047,-0.126376,18.9032,69.5796,-10.776
1777910645892,B,0.026352,0.89182,0.10614,-1.4421,0.0117633,-0.389353,18.8493,69.7617,-9.82197
1777910645901,B,-0.051972,0.942816,0.10492,-1.33642,0.0884269,-0.422951,18.7391,69.7561,-8.44277
1777910645962,B,-0.015128,0.926468,0.20008,-1.51938,-0.10705,0.0422231,18.6788,69.4941,-6.91102
1777910646023,B,-0.028548,1.01406,0.30012,-1.27656,0.41188,-0.0494067,18.8435,68.8029,-5.19841
1777910646083,B,-0.00976,0.886208,0.44774,-1.40057,0.283293,-0.27054,18.6336,68.0035,-3.17033
